table_name,model_id,split,bucket,total,bad,good,bad_rate,cum_bad,cum_total,cum_bad_pct,cum_total_pct,lift
lift,GNB004,train,"(0.0138, 0.018]",10457,461,9996,0.044085301711772,5496,52286,0.78447045389666,0.4999952186510858,1.5689559112446052
lift,GNB004,train,"(0.0109, 0.0138]",10458,384,10074,0.0367183017785427,5880,62744,0.8392806166143306,0.6000019125395657,1.398796568934247
lift,GNB004,train,"(0.00849, 0.0109]",10457,354,10103,0.0338529214879984,6234,73201,0.8898087353696831,0.6999990437302172,1.2711570727696873
lift,GNB004,train,"(0.0057, 0.00849]",10457,310,10147,0.029645213732428,6544,83658,0.9340565229803026,0.7999961749208687,1.167576236314748
lift,GNB004,train,"(0.00294, 0.0057]",10457,236,10221,0.0225686143253323,6780,94115,0.967741935483871,0.8999933061115202,1.0752768147410598
lift,GNB004,train,"(-0.001, 0.00294]",10458,226,10232,0.0216102505259131,7006,104573,1.0,1.0,1.0
lift,GNB004,validation,"(0.0832, 1.0]",4482,1077,3405,0.2402945113788487,1077,4482,0.3586413586413586,0.1000066938884798,3.586173531956665
lift,GNB004,validation,"(0.0429, 0.0832]",4482,530,3952,0.1182507809013833,1607,8964,0.5351315351315351,0.2000133877769596,2.675478582105088
lift,GNB004,validation,"(0.0255, 0.0429]",4481,312,4169,0.0696273153313992,1919,13445,0.639027639027639,0.29999776870384,2.130107973097932
lift,GNB004,validation,"(0.0181, 0.0255]",4482,234,4248,0.0522088353413654,2153,17927,0.716949716949717,0.4000044625923198,1.7923542960080028
lift,GNB004,validation,"(0.0138, 0.0181]",4481,182,4299,0.0406159339433162,2335,22408,0.7775557775557775,0.4999888435192003,1.555146255030225
lift,GNB004,validation,"(0.0109, 0.0138]",4482,167,4315,0.037260151717983,2502,26890,0.8331668331668332,0.5999955374076801,1.3886217166990689
lift,GNB004,validation,"(0.00848, 0.0109]",4482,134,4348,0.0298973672467648,2636,31372,0.8777888777888778,0.7000022312961599,1.253980113982664
lift,GNB004,validation,"(0.00581, 0.00848]",4481,148,4333,0.0330283418879714,2784,35853,0.9270729270729272,0.7999866122230403,1.1588605520494066
lift,GNB004,validation,"(0.00297, 0.00581]",4482,112,4370,0.0249888442659527,2896,40335,0.9643689643689644,0.8999933061115202,1.0715290411831877
lift,GNB004,validation,"(-0.001, 0.00297]",4482,107,4375,0.0238732708612226,3003,44817,1.0,1.0,1.0
lift,GNB005,train,"(0.0833, 1.0]",10458,2498,7960,0.2388602027156244,2498,10458,0.3565515272623465,0.1000066938884798,3.565276616982728
lift,GNB005,train,"(0.0428, 0.0833]",10457,1267,9190,0.1211628574160849,3765,20915,0.5373965172709106,0.2000038250791313,2.6869311977322945
lift,GNB005,train,"(0.0251, 0.0428]",10457,792,9665,0.0757387396002677,4557,31372,0.6504424778761062,0.3000009562697828,2.1681346818480827
lift,GNB005,train,"(0.0179, 0.0251]",10457,496,9961,0.0474323419718848,5053,41829,0.7212389380530974,0.3999980874604343,1.803105966411498
lift,GNB005,train,"(0.0137, 0.0179]",10457,461,9996,0.044085301711772,5514,52286,0.7870396802740508,0.4999952186510858,1.5740944131373276
lift,GNB005,train,"(0.0108, 0.0137]",10458,397,10061,0.0379613692866704,5911,62744,0.8437053953753926,0.6000019125395657,1.406171176695635
lift,GNB005,train,"(0.00828, 0.0108]",10457,342,10115,0.0327053648273883,6253,73201,0.8925206965458179,0.6999990437302172,1.2750313083139002
lift,GNB005,train,"(0.00558, 0.00828]",10457,288,10169,0.0275413598546428,6541,83658,0.9336283185840708,0.7999961749208687,1.1670409782602027
lift,GNB005,train,"(0.00271, 0.00558]",10457,251,10206,0.0240030601510949,6792,94115,0.969454753068798,0.8999933061115202,1.077179959545911
lift,GNB005,train,"(-0.001, 0.00271]",10458,214,10244,0.0204628035953337,7006,104573,1.0,1.0,1.0
lift,GNB005,validation,"(0.0824, 1.0]",4482,1084,3398,0.2418563141454707,1084,4482,0.3609723609723609,0.1000066938884798,3.609481995024164
lift,GNB005,validation,"(0.0423, 0.0824]",4482,541,3941,0.1207050423917893,1625,8964,0.5411255411255411,0.2000133877769596,2.7054466060490157
lift,GNB005,validation,"(0.0251, 0.0423]",4481,314,4167,0.0700736442758312,1939,13445,0.6456876456876457,0.29999776870384,2.1523081604152634
lift,GNB005,validation,"(0.0179, 0.0251]",4482,225,4257,0.0502008032128514,2164,17927,0.7206127206127206,0.4000044625923198,1.8015117030010768
lift,GNB005,validation,"(0.0137, 0.0179]",4481,171,4310,0.0381611247489399,2335,22408,0.7775557775557775,0.4999888435192003,1.555146255030225
lift,GNB005,validation,"(0.0108, 0.0137]",4482,180,4302,0.0401606425702811,2515,26890,0.8374958374958374,0.5999955374076801,1.3958367775772016
lift,GNB005,validation,"(0.00834, 0.0108]",4482,135,4347,0.0301204819277108,2650,31372,0.8824508824508824,0.7000022312961599,1.260640099413528
lift,GNB005,validation,"(0.00567, 0.00834]",4481,131,4350,0.029234545860299,2781,35853,0.926073926073926,0.7999866122230403,1.1576117799028016
lift,GNB005,validation,"(0.00273, 0.00567]",4482,121,4361,0.0269968763944667,2902,40335,0.9663669663669664,0.8999933061115202,1.0737490599149209
lift,GNB005,validation,"(-0.001, 0.00273]",4482,101,4381,0.0225345827755466,3003,44817,1.0,1.0,1.0
lift,GNB006,train,"(0.0897, 1.0]",10458,2476,7982,0.236756550009562,2476,10458,0.35341136168998,0.1000066938884798,3.533877063110182
lift,GNB006,train,"(0.0466, 0.0897]",10457,1281,9176,0.12250167352013,3757,20915,0.5362546388809591,0.2000038250791313,2.6812219149748286
lift,GNB006,train,"(0.0279, 0.0466]",10457,767,9690,0.07334799655733,4524,31372,0.6457322295175564,0.3000009562697828,2.1524339040335145
lift,GNB006,train,"(0.0196, 0.0279]",10457,547,9910,0.0523094577794778,5071,41829,0.7238081644304881,0.3999980874604343,1.809529063066041
lift,GNB006,train,"(0.0148, 0.0196]",10457,472,9985,0.0451372286506646,5543,52286,0.7911789894376249,0.4999952186510858,1.5823731106311585
lift,GNB006,train,"(0.0114, 0.0148]",10458,386,10072,0.0369095429336393,5929,62744,0.8462746217527833,0.6000019125395657,1.410453207008699
lift,GNB006,train,"(0.00859, 0.0114]",10457,316,10141,0.030218992062733,6245,73201,0.8913788181558664,0.6999990437302172,1.2734000512426529
lift,GNB006,train,"(0.00548, 0.00859]",10457,290,10167,0.0277326192980778,6535,83658,0.9327719097916072,0.7999961749208687,1.165970462151112
lift,GNB006,train,"(0.00249, 0.00548]",10457,233,10224,0.0222817251601797,6768,94115,0.9660291178989436,0.8999933061115202,1.0733736699362084
lift,GNB006,train,"(-0.001, 0.00249]",10458,238,10220,0.0227576974564926,7006,104573,1.0,1.0,1.0
lift,GNB006,validation,"(0.088, 1.0]",4482,1072,3410,0.2391789379741187,1072,4482,0.356976356976357,0.1000066938884798,3.569524629765594
lift,GNB006,validation,"(0.0462, 0.088]",4482,556,3926,0.1240517626059794,1628,8964,0.5421245421245421,0.2000133877769596,2.710441276706337
lift,GNB006,validation,"(0.0278, 0.0462]",4481,308,4173,0.0687346574425351,1936,13445,0.6446886446886447,0.29999776870384,2.148978132317664
lift,GNB006,validation,"(0.0196, 0.0278]",4482,228,4254,0.0508701472556894,2164,17927,0.7206127206127206,0.4000044625923198,1.8015117030010768
lift,GNB006,validation,"(0.0149, 0.0196]",4481,178,4303,0.0397232760544521,2342,22408,0.7798867798867799,0.4999888435192003,1.5598083637176818
lift,GNB006,validation,"(0.0115, 0.0149]",4482,159,4323,0.0354752342704149,2501,26890,0.8328338328338328,0.5999955374076801,1.3880667120161356
lift,GNB006,validation,"(0.00867, 0.0115]",4482,135,4347,0.0301204819277108,2636,31372,0.8777888777888778,0.7000022312961599,1.253980113982664
lift,GNB006,validation,"(0.00559, 0.00867]",4481,141,4340,0.0314661905824592,2777,35853,0.9247419247419248,0.7999866122230403,1.155946750373995
lift,GNB006,validation,"(0.00252, 0.00559]",4482,119,4363,0.0265506470325747,2896,40335,0.9643689643689644,0.8999933061115202,1.0715290411831877
lift,GNB006,validation,"(-0.001, 0.00252]",4482,107,4375,0.0238732708612226,3003,44817,1.0,1.0,1.0
lift,GNB007,train,"(0.0816, 1.0]",10458,2839,7619,0.2714668196595907,2839,10458,0.4052240936340279,0.1000066938884798,4.051969702007192
lift,GNB007,train,"(0.0145, 0.0816]",10457,1461,8996,0.1397150234292818,4300,20915,0.6137596345989152,0.2000038250791313,3.068739482137813
lift,GNB007,train,"(0.00299, 0.0145]",10457,884,9573,0.0845366739982786,5184,31372,0.7399371966885526,0.3000009562697828,2.466449460324876
lift,GNB007,train,"(0.001, 0.00299]",10457,543,9914,0.0519269388926078,5727,41829,0.8174421924065087,0.3999980874604343,2.043615252253839
lift,GNB007,train,"(0.000479, 0.001]",10457,358,10099,0.0342354403748685,6085,52286,0.868541250356837,0.4999952186510858,1.7370991120675805
lift,GNB007,train,"(0.000308, 0.000479]",10458,279,10179,0.0266781411359724,6364,62744,0.9083642592063944,0.6000019125395657,1.5139356062410794
lift,GNB007,train,"(0.000242, 0.000308]",10457,216,10241,0.0206560198909821,6580,73201,0.9391949757350844,0.6999990437302172,1.3417089411011458
lift,GNB007,train,"(0.000154, 0.000242]",10457,182,10275,0.0174046093525867,6762,83658,0.96517270910648,0.7999961749208687,1.2064716549450374
lift,GNB007,train,"(6.77e-05, 0.000154]",10457,129,10328,0.0123362341015587,6891,94115,0.9835854981444476,0.8999933061115202,1.0928809041859355
lift,GNB007,train,"(-0.0009999987800000001, 6.77e-05]",10458,115,10343,0.0109963664180531,7006,104573,1.0,1.0,1.0
lift,GNB007,validation,"(0.0811, 1.0]",4482,1238,3244,0.2762159750111557,1238,4482,0.4122544122544122,0.1000066938884798,4.1222681825091465
lift,GNB007,validation,"(0.0149, 0.0811]",4482,606,3876,0.1352074966532797,1844,8964,0.614052614052614,0.2000133877769596,3.0700575640334677
lift,GNB007,validation,"(0.00307, 0.0149]",4481,375,4106,0.0836866770810087,2219,13445,0.7389277389277389,0.29999776870384,2.4631107828579006
lift,GNB007,validation,"(0.00101, 0.00307]",4482,219,4263,0.0488621151271753,2438,17927,0.8118548118548119,0.4000044625923198,2.0296143862830984
lift,GNB007,validation,"(0.00048, 0.00101]",4481,177,4304,0.0395001115822361,2615,22408,0.8707958707958708,0.4999888435192003,1.7416306025284962
lift,GNB007,validation,"(0.000309, 0.00048]",4482,107,4375,0.0238732708612226,2722,26890,0.9064269064269064,0.5999955374076801,1.510722746944391
lift,GNB007,validation,"(0.000241, 0.000309]",4482,102,4380,0.0227576974564926,2824,31372,0.9403929403929404,0.7000022312961599,1.3434142040542654
lift,GNB007,validation,"(0.000155, 0.000241]",4481,74,4407,0.0165141709439857,2898,35853,0.965034965034965,0.7999866122230403,1.2063138936203952
lift,GNB007,validation,"(6.72e-05, 0.000155]",4482,62,4420,0.0138331102186523,2960,40335,0.9856809856809856,0.8999933061115202,1.0952092409883412
lift,GNB007,validation,"(-0.00099999746, 6.72e-05]",4482,43,4439,0.0095939312806782,3003,44817,1.0,1.0,1.0
lift,GNB008,train,"(0.194, 1.0]",10458,2854,7604,0.272901128322815,2854,10458,0.4073651156151869,0.1000066938884798,4.073378488738473
lift,GNB008,train,"(0.0358, 0.194]",10457,1440,9017,0.1377067992732141,4294,20915,0.6129032258064516,0.2000038250791313,3.0644575200697135
lift,GNB008,train,"(0.0074, 0.0358]",10457,867,9590,0.0829109687290809,5161,31372,0.7366542963174422,0.3000009562697828,2.455506493969268
lift,GNB008,train,"(0.00248, 0.0074]",10457,517,9940,0.0494405661279525,5678,41829,0.8104481872680559,0.3999980874604343,2.02613015580536
lift,GNB008,train,"(0.00121, 0.00248]",10457,352,10105,0.0336616620445634,6030,52286,0.8606908364259206,0.4999952186510858,1.7213981340620397
lift,GNB008,train,"(0.000792, 0.00121]",10458,266,10192,0.0254350736278447,6296,62744,0.898658292891807,0.6000019125395657,1.4977590472806153
lift,GNB008,train,"(0.000558, 0.000792]",10457,188,10269,0.0179783876828918,6484,73201,0.9254924350556666,0.6999990437302172,1.3221338562461746
lift,GNB008,train,"(0.000315, 0.000558]",10457,172,10285,0.0164483121354116,6656,83658,0.9500428204396232,0.7999961749208687,1.187559203684438
lift,GNB008,train,"(9.74e-05, 0.000315]",10457,120,10337,0.0114755666061011,6776,94115,0.9671709962888952,0.8999933061115202,1.0746424331394426
lift,GNB008,train,"(-0.001, 9.74e-05]",10458,230,10228,0.0219927328361063,7006,104573,1.0,1.0,1.0
lift,GNB008,validation,"(0.189, 1.0]",4482,1247,3235,0.2782240071396697,1247,4482,0.4152514152514152,0.1000066938884798,4.1522362064530745
lift,GNB008,validation,"(0.0371, 0.189]",4482,594,3888,0.1325301204819277,1841,8964,0.6130536130536131,0.2000133877769596,3.0650628933761466
lift,GNB008,validation,"(0.00763, 0.0371]",4481,362,4119,0.0807855389422004,2203,13445,0.7335997335997336,0.29999776870384,2.445350633004036
lift,GNB008,validation,"(0.00248, 0.00763]",4482,224,4258,0.0499776885319054,2427,17927,0.8081918081918081,0.4000044625923198,2.0204569792900244
lift,GNB008,validation,"(0.00121, 0.00248]",4481,165,4316,0.0368221379156438,2592,22408,0.8631368631368631,0.4999888435192003,1.7263122454125666
lift,GNB008,validation,"(0.000793, 0.00121]",4482,96,4386,0.0214190093708166,2688,26890,0.8951048951048951,0.5999955374076801,1.4918525877246591
lift,GNB008,validation,"(0.000559, 0.000793]",4482,107,4375,0.0238732708612226,2795,31372,0.9307359307359307,0.7000022312961599,1.3296185199474757
lift,GNB008,validation,"(0.000316, 0.000559]",4481,69,4412,0.0153983485829056,2864,35853,0.9537129537129536,0.7999866122230403,1.192161142625539
lift,GNB008,validation,"(9.85e-05, 0.000316]",4482,45,4437,0.0100401606425702,2909,40335,0.9686979686979686,0.8999933061115202,1.0763390817686094
lift,GNB008,validation,"(-0.001, 9.85e-05]",4482,94,4388,0.0209727800089245,3003,44817,1.0,1.0,1.0
lift,GNB009,train,"(0.061, 1.0]",10458,2867,7591,0.2741441958309428,2867,10458,0.4092206679988581,0.1000066938884798,4.09193277057225
lift,GNB009,train,"(0.00887, 0.061]",10457,1445,9012,0.1381849478818016,4312,20915,0.6154724521838424,0.2000038250791313,3.077303406274011
lift,GNB009,train,"(0.0018, 0.00887]",10457,850,9607,0.0812852634598833,5162,31372,0.7367970311161861,0.3000009562697828,2.455982275115164
lift,GNB009,train,"(0.000613, 0.0018]",10457,503,9954,0.0481017500239074,5665,41829,0.8085926348843848,0.3999980874604343,2.021491252665968
lift,GNB009,train,"(0.000317, 0.000613]",10457,360,10097,0.0344266998183035,6025,52286,0.859977162432201,0.4999952186510858,1.7199707724251725
lift,GNB009,train,"(0.000197, 0.000317]",10458,253,10205,0.0241920061197169,6278,62744,0.8960890665144162,0.6000019125395657,1.4934770169675513
lift,GNB009,train,"(0.0001, 0.000197]",10457,200,10257,0.0191259443435019,6478,73201,0.924636026263203,0.6999990437302172,1.3209104134427387
lift,GNB009,train,"(4.02e-05, 0.0001]",10457,172,10285,0.0164483121354116,6650,83658,0.9491864116471596,0.7999961749208687,1.186488687575347
lift,GNB009,train,"(7.42e-06, 4.02e-05]",10457,154,10303,0.0147269771444965,6804,94115,0.9711675706537254,0.8999933061115202,1.0790831043507627
lift,GNB009,train,"(-0.001, 7.42e-06]",10458,202,10256,0.0193153566647542,7006,104573,1.0,1.0,1.0
lift,GNB009,validation,"(0.0588, 1.0]",4482,1239,3243,0.2764390896921017,1239,4482,0.4125874125874126,0.1000066938884798,4.125597962947361
lift,GNB009,validation,"(0.00923, 0.0588]",4482,607,3875,0.1354306113342258,1846,8964,0.6147186147186147,0.2000133877769596,3.0733873444716817
lift,GNB009,validation,"(0.00189, 0.00923]",4481,351,4130,0.0783307297478241,2197,13445,0.7316017316017316,0.29999776870384,2.4386905768088365
lift,GNB009,validation,"(0.00062, 0.00189]",4482,222,4260,0.0495314591700133,2419,17927,0.8055278055278056,0.4000044625923198,2.0137970469314252
lift,GNB009,validation,"(0.000318, 0.00062]",4481,156,4325,0.0348136576656996,2575,22408,0.8574758574758575,0.4999888435192003,1.7149899814573146
lift,GNB009,validation,"(0.000196, 0.000318]",4482,99,4383,0.0220883534136546,2674,26890,0.8904428904428905,0.5999955374076801,1.4840825221635934
lift,GNB009,validation,"(0.000102, 0.000196]",4482,108,4374,0.0240963855421686,2782,31372,0.9264069264069263,0.7000022312961599,1.3234342477616736
lift,GNB009,validation,"(4.08e-05, 0.000102]",4481,74,4407,0.0165141709439857,2856,35853,0.951048951048951,0.7999866122230403,1.1888310835679257
lift,GNB009,validation,"(7.56e-06, 4.08e-05]",4482,75,4407,0.0167336010709504,2931,40335,0.976023976023976,0.8999933061115202,1.084479150451631
lift,GNB009,validation,"(-0.001, 7.56e-06]",4482,72,4410,0.0160642570281124,3003,44817,1.0,1.0,1.0
lift,GNB010,train,"(0.0453, 1.0]",10458,2865,7593,0.2739529546758462,2865,10458,0.4089351984013702,0.1000066938884798,4.089078265674746
lift,GNB010,train,"(0.00625, 0.0453]",10457,1452,9005,0.1388543559338242,4317,20915,0.6161861261775621,0.2000038250791313,3.0808717079974275
lift,GNB010,train,"(0.00125, 0.00625]",10457,853,9604,0.0815721526250358,5170,31372,0.7379389095061376,0.3000009562697828,2.4597885242823323
lift,GNB010,train,"(0.000428, 0.00125]",10457,501,9956,0.0479104905804724,5671,41829,0.8094490436768484,0.3999980874604343,2.023632284884149
lift,GNB010,train,"(0.000223, 0.000428]",10457,347,10110,0.0331835134359759,6018,52286,0.8589780188409935,0.4999952186510858,1.7179724661335578
lift,GNB010,train,"(0.000136, 0.000223]",10458,252,10206,0.0240963855421686,6270,62744,0.8949471881244647,0.6000019125395657,1.4915738923839672
lift,GNB010,train,"(6.88e-05, 0.000136]",10457,203,10254,0.0194128335086544,6473,73201,0.9239223522694832,0.6999990437302172,1.319890877773209
lift,GNB010,train,"(2.76e-05, 6.88e-05]",10457,171,10286,0.0163526824136941,6644,83658,0.948330002854696,0.7999961749208687,1.1854181714662568
lift,GNB010,train,"(5.15e-06, 2.76e-05]",10457,162,10295,0.0154920149182365,6806,94115,0.9714530402512132,0.8999933061115202,1.079400295151571
lift,GNB010,train,"(-0.001, 5.15e-06]",10458,200,10258,0.0191241155096576,7006,104573,1.0,1.0,1.0
lift,GNB010,validation,"(0.0434, 1.0]",4482,1236,3246,0.2757697456492637,1236,4482,0.4115884115884116,0.1000066938884798,4.115608621632719
lift,GNB010,validation,"(0.0065, 0.0434]",4482,613,3869,0.1367692994199018,1849,8964,0.6157176157176157,0.2000133877769596,3.0783820151290033
lift,GNB010,validation,"(0.0013, 0.0065]",4481,344,4137,0.0767685784423119,2193,13445,0.7302697302697303,0.29999776870384,2.4342505393453706
lift,GNB010,validation,"(0.00043, 0.0013]",4482,214,4268,0.0477465417224453,2407,17927,0.8015318015318015,0.4000044625923198,2.0038071483935265
lift,GNB010,validation,"(0.000221, 0.00043]",4481,170,4311,0.0379379602767239,2577,22408,0.8581418581418582,0.4999888435192003,1.7163220125108736
lift,GNB010,validation,"(0.000135, 0.000221]",4482,102,4380,0.0227576974564926,2679,26890,0.8921078921078921,0.5999955374076801,1.4868575455782598
lift,GNB010,validation,"(6.96e-05, 0.000135]",4482,101,4381,0.0225345827755466,2780,31372,0.9257409257409256,0.7000022312961599,1.32248282127155
lift,GNB010,validation,"(2.83e-05, 6.96e-05]",4481,80,4401,0.0178531577772818,2860,35853,0.9523809523809524,0.7999866122230403,1.1904961130967322
lift,GNB010,validation,"(5.28e-06, 2.83e-05]",4482,74,4408,0.0165104863900044,2934,40335,0.977022977022977,0.8999933061115202,1.0855891598174976
lift,GNB010,validation,"(-0.001, 5.28e-06]",4482,69,4413,0.0153949129852744,3003,44817,1.0,1.0,1.0
lift,BNB001,train,"(0.418, 1.0]",10458,3737,6721,0.3573340982979537,3737,10458,0.5333999429060805,0.1000066938884798,5.333642400986571
lift,BNB001,train,"(0.0634, 0.418]",10456,1198,9258,0.114575363427697,4935,20914,0.7043962318013132,0.199994262381303,3.522082200830005
lift,BNB001,train,"(0.0192, 0.0634]",10458,718,9740,0.068655574679671,5653,31372,0.8068798172994576,0.3000009562697828,2.689590817750101
lift,BNB001,train,"(0.00785, 0.0192]",10430,461,9969,0.0441994247363374,6114,41802,0.8726805595204111,0.3997398946190699,2.183121002601023
lift,BNB001,train,"(0.00398, 0.00785]",10461,291,10170,0.0278176082592486,6405,52263,0.9142163859548958,0.4997752766010346,1.8292549246782872
lift,BNB001,train,"(0.00202, 0.00398]",10471,235,10236,0.0224429376372839,6640,62734,0.9477590636597204,0.5999062855612826,1.5798451966093017
lift,BNB001,train,"(0.00109, 0.00202]",10461,137,10324,0.0130962623076187,6777,73195,0.9673137310876392,0.6999416675432473,1.381991922959597
lift,BNB001,train,"(0.000636, 0.00109]",10451,97,10354,0.0092814084776576,6874,83646,0.9811590065658008,0.799881422546929,1.226630571618553
lift,BNB001,train,"(0.000304, 0.000636]",10466,78,10388,0.0074527039938849,6952,94112,0.9922923208678276,0.8999646180180353,1.1025903696671129
lift,BNB001,train,"(-0.0009578, 0.000304]",10461,54,10407,0.0051620303986234,7006,104573,1.0,1.0,1.0
lift,BNB001,validation,"(0.418, 1.0]",4476,1623,2853,0.3626005361930295,1623,4476,0.5404595404595405,0.0998728161188834,5.411477932255412
lift,BNB001,validation,"(0.0618, 0.418]",4485,514,3971,0.1146042363433667,2137,8961,0.7116217116217116,0.1999464488921614,3.5590615165439403
lift,BNB001,validation,"(0.0194, 0.0618]",4440,339,4101,0.0763513513513513,2476,13401,0.8245088245088245,0.2990159983934667,2.757407058280127
lift,BNB001,validation,"(0.00803, 0.0194]",4523,180,4343,0.0397965951801901,2656,17924,0.8844488844488845,0.3999375237075217,2.211467621867086
lift,BNB001,validation,"(0.00399, 0.00803]",4483,102,4381,0.0227526210127147,2758,22407,0.9184149184149184,0.4999665305576009,1.8369528004017224
lift,BNB001,validation,"(0.00206, 0.00399]",4355,86,4269,0.0197474167623421,2844,26762,0.9470529470529472,0.5971394783229578,1.5859828087613754
lift,BNB001,validation,"(0.00112, 0.00206]",4602,58,4544,0.0126032159930465,2902,31364,0.9663669663669664,0.6998237276033648,1.3808719656825768
lift,BNB001,validation,"(0.000638, 0.00112]",4486,42,4444,0.0093624609897458,2944,35850,0.9803529803529804,0.7999196733382422,1.225564282300684
lift,BNB001,validation,"(0.000307, 0.000638]",4480,39,4441,0.0087053571428571,2983,40330,0.9933399933399932,0.8998817413035232,1.1038561488102774
lift,BNB001,validation,"(-0.0009578, 0.000307]",4487,20,4467,0.0044573211499888,3003,44817,1.0,1.0,1.0
lift,BNB002,train,"(0.909, 1.0]",10458,3737,6721,0.3573340982979537,3737,10458,0.5333999429060805,0.1000066938884798,5.333642400986571
lift,BNB002,train,"(0.485, 0.909]",10456,1198,9258,0.114575363427697,4935,20914,0.7043962318013132,0.199994262381303,3.522082200830005
lift,BNB002,train,"(0.214, 0.485]",10458,718,9740,0.068655574679671,5653,31372,0.8068798172994576,0.3000009562697828,2.689590817750101
lift,BNB002,train,"(0.0992, 0.214]",10430,461,9969,0.0441994247363374,6114,41802,0.8726805595204111,0.3997398946190699,2.183121002601023
lift,BNB002,train,"(0.0527, 0.0992]",10461,291,10170,0.0278176082592486,6405,52263,0.9142163859548958,0.4997752766010346,1.8292549246782872
lift,BNB002,train,"(0.0274, 0.0527]",10471,235,10236,0.0224429376372839,6640,62734,0.9477590636597204,0.5999062855612826,1.5798451966093017
lift,BNB002,train,"(0.015, 0.0274]",10461,137,10324,0.0130962623076187,6777,73195,0.9673137310876392,0.6999416675432473,1.381991922959597
lift,BNB002,train,"(0.00878, 0.015]",10451,97,10354,0.0092814084776576,6874,83646,0.9811590065658008,0.799881422546929,1.226630571618553
lift,BNB002,train,"(0.00422, 0.00878]",10466,78,10388,0.0074527039938849,6952,94112,0.9922923208678276,0.8999646180180353,1.1025903696671129
lift,BNB002,train,"(-0.00041300000000000006, 0.00422]",10461,54,10407,0.0051620303986234,7006,104573,1.0,1.0,1.0
lift,BNB002,validation,"(0.909, 1.0]",4476,1623,2853,0.3626005361930295,1623,4476,0.5404595404595405,0.0998728161188834,5.411477932255412
lift,BNB002,validation,"(0.479, 0.909]",4485,514,3971,0.1146042363433667,2137,8961,0.7116217116217116,0.1999464488921614,3.5590615165439403
lift,BNB002,validation,"(0.216, 0.479]",4440,339,4101,0.0763513513513513,2476,13401,0.8245088245088245,0.2990159983934667,2.757407058280127
lift,BNB002,validation,"(0.101, 0.216]",4523,180,4343,0.0397965951801901,2656,17924,0.8844488844488845,0.3999375237075217,2.211467621867086
lift,BNB002,validation,"(0.0528, 0.101]",4483,102,4381,0.0227526210127147,2758,22407,0.9184149184149184,0.4999665305576009,1.8369528004017224
lift,BNB002,validation,"(0.028, 0.0528]",4355,86,4269,0.0197474167623421,2844,26762,0.9470529470529472,0.5971394783229578,1.5859828087613754
lift,BNB002,validation,"(0.0153, 0.028]",4602,58,4544,0.0126032159930465,2902,31364,0.9663669663669664,0.6998237276033648,1.3808719656825768
lift,BNB002,validation,"(0.00881, 0.0153]",4486,42,4444,0.0093624609897458,2944,35850,0.9803529803529804,0.7999196733382422,1.225564282300684
lift,BNB002,validation,"(0.00426, 0.00881]",4480,39,4441,0.0087053571428571,2983,40330,0.9933399933399932,0.8998817413035232,1.1038561488102774
lift,BNB002,validation,"(-0.00041300000000000006, 0.00426]",4487,20,4467,0.0044573211499888,3003,44817,1.0,1.0,1.0
lift,BNB003,train,"(0.418, 1.0]",10456,3737,6719,0.3574024483550115,3737,10456,0.5333999429060805,0.0999875684928232,5.33466260802578
lift,BNB003,train,"(0.0634, 0.418]",10458,1198,9260,0.1145534519028494,4935,20914,0.7043962318013132,0.199994262381303,3.522082200830005
lift,BNB003,train,"(0.0192, 0.0634]",10458,718,9740,0.068655574679671,5653,31372,0.8068798172994576,0.3000009562697828,2.689590817750101
lift,BNB003,train,"(0.00785, 0.0192]",10430,461,9969,0.0441994247363374,6114,41802,0.8726805595204111,0.3997398946190699,2.183121002601023
lift,BNB003,train,"(0.00398, 0.00785]",10461,291,10170,0.0278176082592486,6405,52263,0.9142163859548958,0.4997752766010346,1.8292549246782872
lift,BNB003,train,"(0.00202, 0.00398]",10471,235,10236,0.0224429376372839,6640,62734,0.9477590636597204,0.5999062855612826,1.5798451966093017
lift,BNB003,train,"(0.00109, 0.00202]",10461,137,10324,0.0130962623076187,6777,73195,0.9673137310876392,0.6999416675432473,1.381991922959597
lift,BNB003,train,"(0.000636, 0.00109]",10451,97,10354,0.0092814084776576,6874,83646,0.9811590065658008,0.799881422546929,1.226630571618553
lift,BNB003,train,"(0.000304, 0.000636]",10466,78,10388,0.0074527039938849,6952,94112,0.9922923208678276,0.8999646180180353,1.1025903696671129
lift,BNB003,train,"(-0.0009578, 0.000304]",10461,54,10407,0.0051620303986234,7006,104573,1.0,1.0,1.0
lift,BNB003,validation,"(0.418, 1.0]",4476,1623,2853,0.3626005361930295,1623,4476,0.5404595404595405,0.0998728161188834,5.411477932255412
lift,BNB003,validation,"(0.0618, 0.418]",4486,514,3972,0.1145786892554614,2137,8962,0.7116217116217116,0.1999687618537608,3.5586643885014784
lift,BNB003,validation,"(0.0194, 0.0618]",4439,339,4100,0.0763685514755575,2476,13401,0.8245088245088245,0.2990159983934667,2.757407058280127
lift,BNB003,validation,"(0.00802, 0.0194]",4523,180,4343,0.0397965951801901,2656,17924,0.8844488844488845,0.3999375237075217,2.211467621867086
lift,BNB003,validation,"(0.00399, 0.00802]",4483,102,4381,0.0227526210127147,2758,22407,0.9184149184149184,0.4999665305576009,1.8369528004017224
