table_name,model_id,split,predicted_prob,actual_rate,bin,count
calibration,GNB005,train,0.0602556372751369,0.1211628574160849,9,
calibration,GNB005,train,0.2094534434769261,0.2388602027156244,10,
calibration,GNB005,validation,0.0016114868104447,0.0225345827755466,1,
calibration,GNB005,validation,0.0041222665043098,0.0269968763944667,2,
calibration,GNB005,validation,0.0070574630544718,0.029234545860299,3,
calibration,GNB005,validation,0.009548511982525,0.0301204819277108,4,
calibration,GNB005,validation,0.0121974245637825,0.0401606425702811,5,
calibration,GNB005,validation,0.0156435275976633,0.0381611247489399,6,
calibration,GNB005,validation,0.0210859100341701,0.0502008032128514,7,
calibration,GNB005,validation,0.0322606224256061,0.0700736442758312,8,
calibration,GNB005,validation,0.0596114649137291,0.1207050423917893,9,
calibration,GNB005,validation,0.2103830240256682,0.2418563141454707,10,
calibration,GNB006,train,0.0011450719844416,0.0227576974564926,1,
calibration,GNB006,train,0.0038573344320241,0.0222817251601797,2,
calibration,GNB006,train,0.0070999500251379,0.0277326192980778,3,
calibration,GNB006,train,0.0099881839160431,0.030218992062733,4,
calibration,GNB006,train,0.013025779582107,0.0369095429336393,5,
calibration,GNB006,train,0.017033120816777,0.0451372286506646,6,
calibration,GNB006,train,0.023297080350479,0.0523094577794778,7,
calibration,GNB006,train,0.0358938490552707,0.07334799655733,8,
calibration,GNB006,train,0.0651333247422022,0.12250167352013,9,
calibration,GNB006,train,0.2177134951050899,0.236756550009562,10,
calibration,GNB006,validation,0.0011412798812073,0.0238732708612226,1,
calibration,GNB006,validation,0.0039081253413187,0.0265506470325747,2,
calibration,GNB006,validation,0.0071626906666739,0.0314661905824592,3,
calibration,GNB006,validation,0.0100482893110363,0.0301204819277108,4,
calibration,GNB006,validation,0.0130929640870631,0.0354752342704149,5,
calibration,GNB006,validation,0.0170818137078901,0.0397232760544521,6,
calibration,GNB006,validation,0.0232858140487256,0.0508701472556894,7,
calibration,GNB006,validation,0.0356244575531337,0.0687346574425351,8,
calibration,GNB006,validation,0.0642969617256019,0.1240517626059794,9,
calibration,GNB006,validation,0.2169832991843552,0.2391789379741187,10,
calibration,GNB007,train,2.9047371193569488e-05,0.0109963664180531,1,
calibration,GNB007,train,0.0001111398855731,0.0123362341015587,2,
calibration,GNB007,train,0.0001983070601644,0.0174046093525867,3,
calibration,GNB007,train,0.0002724830212961,0.0206560198909821,4,
calibration,GNB007,train,0.0003800346809447,0.0266781411359724,5,
calibration,GNB007,train,0.0006895059825398,0.0342354403748685,6,
calibration,GNB007,train,0.0017651326077031,0.0519269388926078,7,
calibration,GNB007,train,0.0069507344801818,0.0845366739982786,8,
calibration,GNB007,train,0.0408635507750752,0.1397150234292818,9,
calibration,GNB007,train,0.2079686354092096,0.2714668196595907,10,
calibration,GNB007,validation,2.8500454571151877e-05,0.0095939312806782,1,
calibration,GNB007,validation,0.0001108672619734,0.0138331102186523,2,
calibration,GNB007,validation,0.0001989549278804,0.0165141709439857,3,
calibration,GNB007,validation,0.0002719359896879,0.0227576974564926,4,
calibration,GNB007,validation,0.0003810613003152,0.0238732708612226,5,
calibration,GNB007,validation,0.0006913254987278,0.0395001115822361,6,
calibration,GNB007,validation,0.0017867086359346,0.0488621151271753,7,
calibration,GNB007,validation,0.0071922645463119,0.0836866770810087,8,
calibration,GNB007,validation,0.0409670510327822,0.1352074966532797,9,
calibration,GNB007,validation,0.2093624785984841,0.2762159750111557,10,
calibration,GNB008,train,3.035200371277389e-05,0.0219927328361063,1,
calibration,GNB008,train,0.0002030991091646,0.0114755666061011,2,
calibration,GNB008,train,0.0004342219133059,0.0164483121354116,3,
calibration,GNB008,train,0.0006748496755446,0.0179783876828918,4,
calibration,GNB008,train,0.0009636353699778,0.0254350736278447,5,
calibration,GNB008,train,0.0017215562530106,0.0336616620445634,6,
calibration,GNB008,train,0.0043743657264059,0.0494405661279525,7,
calibration,GNB008,train,0.0172795316307348,0.0829109687290809,8,
calibration,GNB008,train,0.0989510030334004,0.1377067992732141,9,
calibration,GNB008,train,0.3752105083480395,0.272901128322815,10,
calibration,GNB008,validation,3.064932883226799e-05,0.0209727800089245,1,
calibration,GNB008,validation,0.0002048306947019,0.0100401606425702,2,
calibration,GNB008,validation,0.0004377762255085,0.0153983485829056,3,
calibration,GNB008,validation,0.0006757281276465,0.0238732708612226,4,
calibration,GNB008,validation,0.0009671118826476,0.0214190093708166,5,
calibration,GNB008,validation,0.001725857121367,0.0368221379156438,6,
calibration,GNB008,validation,0.0044281690089059,0.0499776885319054,7,
calibration,GNB008,validation,0.0178379079169373,0.0807855389422004,8,
calibration,GNB008,validation,0.0971886266197022,0.1325301204819277,9,
calibration,GNB008,validation,0.3737725932945064,0.2782240071396697,10,
calibration,GNB009,train,1.943371610436864e-06,0.0193153566647542,1,
calibration,GNB009,train,2.169886294931177e-05,0.0147269771444965,2,
calibration,GNB009,train,6.722461367390651e-05,0.0164483121354116,3,
calibration,GNB009,train,0.0001456243023385,0.0191259443435019,4,
calibration,GNB009,train,0.000254102827031,0.0241920061197169,5,
calibration,GNB009,train,0.0004343876756739,0.0344266998183035,6,
calibration,GNB009,train,0.0010671072817371,0.0481017500239074,7,
calibration,GNB009,train,0.0042556570386353,0.0812852634598833,8,
calibration,GNB009,train,0.0272528737338772,0.1381849478818016,9,
calibration,GNB009,train,0.2099817635351889,0.2741441958309428,10,
calibration,GNB009,validation,1.962403367092418e-06,0.0160642570281124,1,
calibration,GNB009,validation,2.2115929913296815e-05,0.0167336010709504,2,
calibration,GNB009,validation,6.850619768307877e-05,0.0165141709439857,3,
calibration,GNB009,validation,0.000146026150589,0.0240963855421686,4,
calibration,GNB009,validation,0.000252463178323,0.0220883534136546,5,
calibration,GNB009,validation,0.0004334047134944,0.0348136576656996,6,
calibration,GNB009,validation,0.001082096335681,0.0495314591700133,7,
calibration,GNB009,validation,0.0044261814382581,0.0783307297478241,8,
calibration,GNB009,validation,0.0264842185533421,0.1354306113342258,9,
calibration,GNB009,validation,0.2106927990304404,0.2764390896921017,10,
calibration,GNB010,train,1.3591441156726696e-06,0.0191241155096576,1,
calibration,GNB010,train,1.5031304785745593e-05,0.0154920149182365,2,
calibration,GNB010,train,4.636703169695908e-05,0.0163526824136941,3,
calibration,GNB010,train,0.0001004162455459,0.0194128335086544,4,
calibration,GNB010,train,0.0001767414412283,0.0240963855421686,5,
calibration,GNB010,train,0.0003043752825327,0.0331835134359759,6,
calibration,GNB010,train,0.0007407283966749,0.0479104905804724,7,
calibration,GNB010,train,0.0029707686274497,0.0815721526250358,8,
calibration,GNB010,train,0.0197048963897941,0.1388543559338242,9,
calibration,GNB010,train,0.1873176754458503,0.2739529546758462,10,
calibration,GNB010,validation,1.3732381462970593e-06,0.0153949129852744,1,
calibration,GNB010,validation,1.529957384106609e-05,0.0165104863900044,2,
calibration,GNB010,validation,4.713313257036876e-05,0.0178531577772818,3,
calibration,GNB010,validation,0.0001008536910207,0.0225345827755466,4,
calibration,GNB010,validation,0.0001754893499248,0.0227576974564926,5,
calibration,GNB010,validation,0.0003034549425961,0.0379379602767239,6,
calibration,GNB010,validation,0.000749048004131,0.0477465417224453,7,
calibration,GNB010,validation,0.0030873312339475,0.0767685784423119,8,
calibration,GNB010,validation,0.019101486688408,0.1367692994199018,9,
calibration,GNB010,validation,0.1886363383567198,0.2757697456492637,10,
calibration,BNB001,train,0.0001881920609277,0.0051620303986234,1,
calibration,BNB001,train,0.0004629992404369,0.0074527039938849,2,
calibration,BNB001,train,0.0008516018728437,0.0092814084776576,3,
calibration,BNB001,train,0.0015551675156782,0.0130962623076187,4,
calibration,BNB001,train,0.0028687968141312,0.0224429376372839,5,
calibration,BNB001,train,0.0056319169869021,0.0278176082592486,6,
calibration,BNB001,train,0.0123762022834446,0.0441994247363374,7,
calibration,BNB001,train,0.0355266168125146,0.068655574679671,8,
calibration,BNB001,train,0.1652966165750483,0.114575363427697,9,
calibration,BNB001,train,0.8430479298312827,0.3573340982979537,10,
calibration,BNB001,validation,0.0001870762342543,0.0044573211499888,1,
calibration,BNB001,validation,0.0004615088783315,0.0087053571428571,2,
calibration,BNB001,validation,0.0008588394398009,0.0093624609897458,3,
calibration,BNB001,validation,0.001579819272234,0.0126032159930465,4,
calibration,BNB001,validation,0.0029208697413182,0.0197474167623421,5,
calibration,BNB001,validation,0.0056542947287684,0.0227526210127147,6,
calibration,BNB001,validation,0.0125432724275743,0.0397965951801901,7,
calibration,BNB001,validation,0.0354891690657627,0.0763513513513513,8,
calibration,BNB001,validation,0.1660875504839397,0.1146042363433667,9,
calibration,BNB001,validation,0.8445808112162111,0.3626005361930295,10,
calibration,BNB002,train,0.0026135690037987,0.0051620303986234,1,
calibration,BNB002,train,0.0064077113142304,0.0074527039938849,2,
calibration,BNB002,train,0.0117267793782144,0.0092814084776576,3,
calibration,BNB002,train,0.0212179493747765,0.0130962623076187,4,
calibration,BNB002,train,0.0384774051043448,0.0224429376372839,5,
calibration,BNB002,train,0.0729180272548375,0.0278176082592486,6,
calibration,BNB002,train,0.1474379672903008,0.0441994247363374,7,
calibration,BNB002,train,0.3302724685132485,0.068655574679671,8,
calibration,BNB002,train,0.6921346363773269,0.114575363427697,9,
calibration,BNB002,train,0.9822341489374032,0.3573340982979537,10,
calibration,BNB002,validation,0.0025981040168833,0.0044573211499888,1,
calibration,BNB002,validation,0.0063871668718031,0.0087053571428571,2,
calibration,BNB002,validation,0.0118250769811911,0.0093624609897458,3,
calibration,BNB002,validation,0.0215471971463597,0.0126032159930465,4,
calibration,BNB002,validation,0.0391548916867958,0.0197474167623421,5,
calibration,BNB002,validation,0.0731759672192001,0.0227526210127147,6,
calibration,BNB002,validation,0.1491415909834786,0.0397965951801901,7,
calibration,BNB002,validation,0.3304889500446941,0.0763513513513513,8,
calibration,BNB002,validation,0.6915379638709078,0.1146042363433667,9,
calibration,BNB002,validation,0.982442422450981,0.3626005361930295,10,
calibration,BNB003,train,0.0001882116680644,0.0051620303986234,1,
calibration,BNB003,train,0.0004630259276345,0.0074527039938849,2,
calibration,BNB003,train,0.0008516337663875,0.0092814084776576,3,
calibration,BNB003,train,0.0015552061174975,0.0130962623076187,4,
calibration,BNB003,train,0.0028688268849287,0.0224429376372839,5,
calibration,BNB003,train,0.0056318885099532,0.0278176082592486,6,
calibration,BNB003,train,0.0123759702719996,0.0441994247363374,7,
calibration,BNB003,train,0.0355250700989449,0.068655574679671,8,
calibration,BNB003,train,0.1653387393656303,0.1145534519028494,9,
calibration,BNB003,train,0.8431239369067985,0.3574024483550115,10,
calibration,BNB003,validation,0.0001870960070629,0.0044573211499888,1,
calibration,BNB003,validation,0.00046153487938,0.0087053571428571,2,
calibration,BNB003,validation,0.0008588711837613,0.0093624609897458,3,
calibration,BNB003,validation,0.0015798564885955,0.0126032159930465,4,
calibration,BNB003,validation,0.0029208965017546,0.0197474167623421,5,
calibration,BNB003,validation,0.0056542700920771,0.0227526210127147,6,
calibration,BNB003,validation,0.0125430068715768,0.0397965951801901,7,
calibration,BNB003,validation,0.0354816152005445,0.0763685514755575,8,
calibration,BNB003,validation,0.1660582952177201,0.1145786892554614,9,
calibration,BNB003,validation,0.8445755677483693,0.3626005361930295,10,
calibration,BNB004,train,0.0026138406924472,0.0051620303986234,1,
calibration,BNB004,train,0.0064080785146173,0.0074527039938849,2,
calibration,BNB004,train,0.0117272142210298,0.0092814084776576,3,
calibration,BNB004,train,0.0212184663832086,0.0130962623076187,4,
calibration,BNB004,train,0.038477796211606,0.0224429376372839,5,
calibration,BNB004,train,0.0729176923692002,0.0278176082592486,6,
calibration,BNB004,train,0.1474356355694651,0.0441994247363374,7,
calibration,BNB004,train,0.3302630641946679,0.068655574679671,8,
calibration,BNB004,train,0.6921654708074739,0.1145534519028494,9,
calibration,BNB004,train,0.9822472885504244,0.3574024483550115,10,
calibration,BNB004,validation,0.0025983780071882,0.0044573211499888,1,
calibration,BNB004,validation,0.0063875246557765,0.0087053571428571,2,
calibration,BNB004,validation,0.0118255096310379,0.0093624609897458,3,
calibration,BNB004,validation,0.0215476952180984,0.0126032159930465,4,
calibration,BNB004,validation,0.0391552394204552,0.0197474167623421,5,
calibration,BNB004,validation,0.0731756811539715,0.0227526210127147,6,
calibration,BNB004,validation,0.1491389449845445,0.0397965951801901,7,
calibration,BNB004,validation,0.330445788931485,0.0763685514755575,8,
calibration,BNB004,validation,0.6914803757135494,0.1145786892554614,9,
calibration,BNB004,validation,0.982441580820144,0.3626005361930295,10,
calibration,BNB005,train,0.0001882361748122,0.0051620303986234,1,
calibration,BNB005,train,0.0004630592793269,0.0074527039938849,2,
calibration,BNB005,train,0.0008516736186214,0.0092814084776576,3,
calibration,BNB005,train,0.0015552543454385,0.0130962623076187,4,
calibration,BNB005,train,0.0028688644339695,0.0224429376372839,5,
calibration,BNB005,train,0.0056318528504089,0.0278176082592486,6,
calibration,BNB005,train,0.0123756801692841,0.0441994247363374,7,
calibration,BNB005,train,0.0355231367311463,0.068655574679671,8,
calibration,BNB005,train,0.1653310286929892,0.1145534519028494,9,
calibration,BNB005,train,0.8431172716013924,0.3574024483550115,10,
calibration,BNB005,validation,0.0001871207209295,0.0044573211499888,1,
calibration,BNB005,validation,0.0004615673734438,0.0087053571428571,2,
calibration,BNB005,validation,0.0008589108488525,0.0093624609897458,3,
calibration,BNB005,validation,0.0015799029844642,0.0126032159930465,4,
calibration,BNB005,validation,0.0029209299126536,0.0197474167623421,5,
calibration,BNB005,validation,0.005654239231507,0.0227526210127147,6,
calibration,BNB005,validation,0.0125426748453548,0.0397965951801901,7,
calibration,BNB005,validation,0.0354795899582012,0.0763685514755575,8,
calibration,BNB005,validation,0.1660507770362143,0.1145786892554614,9,
calibration,BNB005,validation,0.8445690122464415,0.3626005361930295,10,
calibration,BNB006,train,0.0026141802728291,0.0051620303986234,1,
calibration,BNB006,train,0.0064085374135952,0.0074527039938849,2,
calibration,BNB006,train,0.011727757572468,0.0092814084776576,3,
calibration,BNB006,train,0.0212191123127885,0.0130962623076187,4,
calibration,BNB006,train,0.0384782845701451,0.0224429376372839,5,
calibration,BNB006,train,0.0729172729443779,0.0278176082592486,6,
calibration,BNB006,train,0.1474327197643785,0.0441994247363374,7,
calibration,BNB006,train,0.3302513074779947,0.068655574679671,8,
calibration,BNB006,train,0.6921521593489207,0.1145534519028494,9,
calibration,BNB006,train,0.9822462129953334,0.3574024483550115,10,
calibration,BNB006,validation,0.0025987204650395,0.0044573211499888,1,
calibration,BNB006,validation,0.0063879717850604,0.0087053571428571,2,
calibration,BNB006,validation,0.0118260502391124,0.0093624609897458,3,
calibration,BNB006,validation,0.0215483174731347,0.0126032159930465,4,
calibration,BNB006,validation,0.0391556735603504,0.0197474167623421,5,
calibration,BNB006,validation,0.0731753227412417,0.0227526210127147,6,
calibration,BNB006,validation,0.1491356363888455,0.0397965951801901,7,
calibration,BNB006,validation,0.3304335336354588,0.0763685514755575,8,
calibration,BNB006,validation,0.6914677320995777,0.1145786892554614,9,
calibration,BNB006,validation,0.9824405284984776,0.3626005361930295,10,
calibration,BNB007,train,0.0001883096805636,0.0051620303986234,1,
calibration,BNB007,train,0.0004631592857131,0.0074527039938849,2,
calibration,BNB007,train,0.000851793077375,0.0092814084776576,3,
calibration,BNB007,train,0.0015553988670912,0.0130962623076187,4,
calibration,BNB007,train,0.0028689768181555,0.0224429376372839,5,
calibration,BNB007,train,0.0056317454495875,0.0278176082592486,6,
calibration,BNB007,train,0.0123748092720612,0.0441994247363374,7,
calibration,BNB007,train,0.0355146697442583,0.068662140193172,8,
calibration,BNB007,train,0.1652981521751658,0.1145424992829142,9,
calibration,BNB007,train,0.84309726768775,0.3574024483550115,10,
calibration,BNB007,validation,0.0001871948482315,0.0044573211499888,1,
calibration,BNB007,validation,0.0004616648073295,0.0087053571428571,2,
calibration,BNB007,validation,0.0008590297450898,0.0093624609897458,3,
calibration,BNB007,validation,0.001580042308233,0.0126032159930465,4,
calibration,BNB007,validation,0.0029210298811446,0.0197474167623421,5,
calibration,BNB007,validation,0.0056541462186252,0.0227526210127147,6,
calibration,BNB007,validation,0.0125401605135492,0.0398053958425475,7,
calibration,BNB007,validation,0.0354698954162394,0.0763513513513513,8,
calibration,BNB007,validation,0.1660282204799188,0.1145786892554614,9,
calibration,BNB007,validation,0.8445493379640812,0.3626005361930295,10,
calibration,BNB008,train,0.0026151988110698,0.0051620303986234,1,
calibration,BNB008,train,0.0064099134339098,0.0074527039938849,2,
calibration,BNB008,train,0.0117293862799237,0.0092814084776576,3,
calibration,BNB008,train,0.0212210478957967,0.0130962623076187,4,
calibration,BNB008,train,0.0384797461435746,0.0224429376372839,5,
calibration,BNB008,train,0.0729160092205874,0.0278176082592486,6,
calibration,BNB008,train,0.147423964659646,0.0441994247363374,7,
calibration,BNB008,train,0.3302012000944153,0.068662140193172,8,
calibration,BNB008,train,0.6920924343702074,0.1145424992829142,9,
calibration,BNB008,train,0.9822429843868776,0.3574024483550115,10,
calibration,BNB008,validation,0.0025997476383442,0.0044573211499888,1,
calibration,BNB008,validation,0.0063893125017861,0.0087053571428571,2,
calibration,BNB008,validation,0.0118276707021224,0.0093624609897458,3,
calibration,BNB008,validation,0.0215501820080373,0.0126032159930465,4,
calibration,BNB008,validation,0.0391569724669134,0.0197474167623421,5,
calibration,BNB008,validation,0.0731742419643598,0.0227526210127147,6,
calibration,BNB008,validation,0.1491109048160335,0.0398053958425475,7,
calibration,BNB008,validation,0.330371004402924,0.0763513513513513,8,
calibration,BNB008,validation,0.6914297857803293,0.1145786892554614,9,
calibration,BNB008,validation,0.9824373696468672,0.3626005361930295,10,
calibration,BNB009,train,0.0001884321418224,0.0051620303986234,1,
calibration,BNB009,train,0.000463325800758,0.0074527039938849,2,
calibration,BNB009,train,0.0008521519462305,0.0092751960221839,3,
calibration,BNB009,train,0.001555816551765,0.0131087934168979,4,
calibration,BNB009,train,0.0028682854508373,0.0223538402751241,5,
calibration,BNB009,train,0.0056306164898854,0.0278972007260915,6,
calibration,BNB009,train,0.0123733558150919,0.0441994247363374,7,
calibration,BNB009,train,0.0355050008253287,0.068662140193172,8,
calibration,BNB009,train,0.1652354683887056,0.1145534519028494,9,
calibration,BNB009,train,0.8430232134932351,0.3573682700583341,10,
calibration,BNB009,validation,0.0001873183460533,0.0044573211499888,1,
calibration,BNB009,validation,0.0004618270361604,0.0087053571428571,2,
calibration,BNB009,validation,0.0008592275755212,0.0093624609897458,3,
calibration,BNB009,validation,0.0015802739687093,0.0126032159930465,4,
calibration,BNB009,validation,0.0029211956152653,0.0197474167623421,5,
calibration,BNB009,validation,0.0056539897611809,0.0227526210127147,6,
calibration,BNB009,validation,0.0125369757336679,0.039814200398142,7,
calibration,BNB009,validation,0.0354561605422543,0.0763341589732042,8,
calibration,BNB009,validation,0.1659906195282121,0.1145786892554614,9,
calibration,BNB009,validation,0.8445165215981411,0.3626005361930295,10,
calibration,BNB010,train,0.0026168956981645,0.0051620303986234,1,
calibration,BNB010,train,0.0064122045462376,0.0074527039938849,2,
calibration,BNB010,train,0.011734273351398,0.0092751960221839,3,
calibration,BNB010,train,0.0212266628611778,0.0131087934168979,4,
calibration,BNB010,train,0.0384708700342333,0.0223538402751241,5,
calibration,BNB010,train,0.0729022828842082,0.0278972007260915,6,
calibration,BNB010,train,0.1474093472130824,0.0441994247363374,7,
calibration,BNB010,train,0.3301423587538982,0.068662140193172,8,
calibration,BNB010,train,0.6920050735218045,0.1145534519028494,9,
calibration,BNB010,train,0.9822305902251576,0.3573682700583341,10,
calibration,BNB010,validation,0.0026014589260448,0.0044573211499888,1,
calibration,BNB010,validation,0.0063915447931362,0.0087053571428571,2,
calibration,BNB010,validation,0.0118303669386186,0.0093624609897458,3,
calibration,BNB010,validation,0.0215532821365907,0.0126032159930465,4,
calibration,BNB010,validation,0.0391591256095467,0.0197474167623421,5,
calibration,BNB010,validation,0.0731724222235462,0.0227526210127147,6,
calibration,BNB010,validation,0.1490794878094289,0.039814200398142,7,
calibration,BNB010,validation,0.3302839961878982,0.0763341589732042,8,
calibration,BNB010,validation,0.6913664903812891,0.1145786892554614,9,
calibration,BNB010,validation,0.9824320986112772,0.3626005361930295,10,
calibration,BNB011,train,0.0001886768829581,0.0051620303986234,1,
calibration,BNB011,train,0.0004636416050526,0.0074534161490683,2,
calibration,BNB011,train,0.0008525035034867,0.0092751960221839,3,
calibration,BNB011,train,0.0015562506243393,0.0131075392269422,4,
calibration,BNB011,train,0.0028670674288613,0.0222902516024107,5,
calibration,BNB011,train,0.0056280948098294,0.027950014308881,6,
calibration,BNB011,train,0.012383358317763,0.044218989280245,7,
calibration,BNB011,train,0.0355339013360474,0.0686452848252752,8,
calibration,BNB011,train,0.1652023705787387,0.1145454545454545,9,
calibration,BNB011,train,0.8429157127766265,0.357429718875502,10,
calibration,BNB011,validation,0.0001875651627233,0.0044573211499888,1,
calibration,BNB011,validation,0.0004621508904539,0.0087053571428571,2,
calibration,BNB011,validation,0.0008596220001996,0.0093624609897458,3,
calibration,BNB011,validation,0.0015805242578846,0.0126086956521739,4,
calibration,BNB011,validation,0.0029211310788564,0.0197383520771172,5,
calibration,BNB011,validation,0.0056531270503304,0.0227576974564926,6,
calibration,BNB011,validation,0.0125311346653169,0.039814200398142,7,
calibration,BNB011,validation,0.0354204657618514,0.0763513513513513,8,
calibration,BNB011,validation,0.1657565958274298,0.1143557735176103,9,
calibration,BNB011,validation,0.8442602955985605,0.3626619026351049,10,
calibration,BNB012,train,0.0026202869327814,0.0051620303986234,1,
calibration,BNB012,train,0.006416549990755,0.0074534161490683,2,
calibration,BNB012,train,0.0117390669873633,0.0092751960221839,3,
calibration,BNB012,train,0.0212324743746281,0.0131075392269422,4,
calibration,BNB012,train,0.0384553339110426,0.0222902516024107,5,
calibration,BNB012,train,0.0728715243492683,0.027950014308881,6,
calibration,BNB012,train,0.1475067468481864,0.044218989280245,7,
calibration,BNB012,train,0.3303385501374292,0.0686452848252752,8,
calibration,BNB012,train,0.6919894111857013,0.1145454545454545,9,
calibration,BNB012,train,0.9822127874387696,0.357429718875502,10,
calibration,BNB012,validation,0.0026048789948464,0.0044573211499888,1,
calibration,BNB012,validation,0.0063960009930824,0.0087053571428571,2,
calibration,BNB012,validation,0.0118357424210855,0.0093624609897458,3,
calibration,BNB012,validation,0.0215566442194726,0.0126086956521739,4,
calibration,BNB012,validation,0.0391582744060607,0.0197383520771172,5,
calibration,BNB012,validation,0.0731622719675254,0.0227576974564926,6,
calibration,BNB012,validation,0.1490209593888032,0.039814200398142,7,
calibration,BNB012,validation,0.3300689655856127,0.0763513513513513,8,
calibration,BNB012,validation,0.6910476136369476,0.1143557735176103,9,
calibration,BNB012,validation,0.9823887781277012,0.3626619026351049,10,
calibration,BNB013,train,0.0001891656384918,0.0051620303986234,1,
calibration,BNB013,train,0.0004643036155457,0.0074534161490683,2,
calibration,BNB013,train,0.00085331179225,0.0092743092073812,3,
calibration,BNB013,train,0.0015579868502421,0.0129919755445166,4,
calibration,BNB013,train,0.002869484816674,0.0223201456078168,5,
calibration,BNB013,train,0.0056274123554022,0.0280587898453903,6,
calibration,BNB013,train,0.0123641395550768,0.0441951874221071,7,
calibration,BNB013,train,0.0354522462331314,0.0686490104216464,8,
calibration,BNB013,train,0.1655529243150816,0.1142393586562321,9,
calibration,BNB013,train,0.8437197531765325,0.358217537134643,10,
calibration,BNB013,validation,0.0001880580788749,0.0044573211499888,1,
calibration,BNB013,validation,0.0004627560804603,0.0087073007367716,2,
calibration,BNB013,validation,0.0008601824017458,0.0093666369313113,3,
calibration,BNB013,validation,0.0015810280915164,0.0126032159930465,4,
calibration,BNB013,validation,0.0029218273146352,0.0197292957100252,5,
calibration,BNB013,validation,0.0056517543086695,0.0227729403884795,6,
calibration,BNB013,validation,0.0124951283169571,0.0397336293007769,7,
calibration,BNB013,validation,0.0353211791431082,0.0762502803319129,8,
calibration,BNB013,validation,0.1655168971850667,0.1144322997992415,9,
calibration,BNB013,validation,0.8439380765394362,0.3625,10,
calibration,BNB014,train,0.002627059226914,0.0051620303986234,1,
calibration,BNB014,train,0.006425658248813,0.0074534161490683,2,
calibration,BNB014,train,0.011750085653364,0.0092743092073812,3,
calibration,BNB014,train,0.0212556828363757,0.0129919755445166,4,
calibration,BNB014,train,0.038486754175064,0.0223201456078168,5,
calibration,BNB014,train,0.0728636448957189,0.0280587898453903,6,
calibration,BNB014,train,0.1473162660932977,0.0441951874221071,7,
calibration,BNB014,train,0.3298179116794908,0.0686490104216464,8,
calibration,BNB014,train,0.6920999914931546,0.1142393586562321,9,
calibration,BNB014,train,0.9823527969179638,0.358217537134643,10,
calibration,BNB014,validation,0.002611709088081,0.0044573211499888,1,
calibration,BNB014,validation,0.0064043288448116,0.0087073007367716,2,
calibration,BNB014,validation,0.0118433852887417,0.0093666369313113,3,
calibration,BNB014,validation,0.0215633791931128,0.0126032159930465,4,
calibration,BNB014,validation,0.039167262935235,0.0197292957100252,5,
calibration,BNB014,validation,0.0731462668524884,0.0227729403884795,6,
calibration,BNB014,validation,0.1486664712608191,0.0397336293007769,7,
calibration,BNB014,validation,0.3293953776988139,0.0762502803319129,8,
calibration,BNB014,validation,0.690743759433276,0.1144322997992415,9,
calibration,BNB014,validation,0.9823347902647824,0.3625,10,
calibration,BNB015,train,0.0001906148432224,0.0051625239005736,1,
calibration,BNB015,train,0.0004666705673082,0.0074349442379182,2,
calibration,BNB015,train,0.0008561196154797,0.0092974216428639,3,
calibration,BNB015,train,0.0015598852869109,0.0130118637581324,4,
calibration,BNB015,train,0.0028707350966731,0.0223687983940349,5,
calibration,BNB015,train,0.0056206601420614,0.0278495549813379,6,
calibration,BNB015,train,0.012346400631097,0.0442173622385636,7,
calibration,BNB015,train,0.0353605257913117,0.0687541894091736,8,
calibration,BNB015,train,0.1647992114959322,0.1139881521115994,9,
calibration,BNB015,train,0.8428267568713049,0.3581889537666315,10,
calibration,BNB015,validation,0.0001895310635234,0.0044573211499888,1,
calibration,BNB015,validation,0.0004646699060374,0.0087073007367716,2,
calibration,BNB015,validation,0.0008621883897963,0.0093770931011386,3,
calibration,BNB015,validation,0.0015790577797994,0.0126942438170277,4,
calibration,BNB015,validation,0.0029199711248991,0.0192656391659111,5,
calibration,BNB015,validation,0.0056561893057501,0.0230631437527989,6,
calibration,BNB015,validation,0.0124506000567771,0.0396790013374944,7,
calibration,BNB015,validation,0.0351340410446144,0.0762011173184357,8,
calibration,BNB015,validation,0.1649275842504985,0.1144578313253012,9,
calibration,BNB015,validation,0.8433510392585238,0.3623382418563141,10,
calibration,BNB016,train,0.0026471389864149,0.0051625239005736,1,
calibration,BNB016,train,0.0064582129601785,0.0074349442379182,2,
calibration,BNB016,train,0.0117883669526633,0.0092974216428639,3,
calibration,BNB016,train,0.0212811493922342,0.0130118637581324,4,
calibration,BNB016,train,0.0385028712364911,0.0223687983940349,5,
calibration,BNB016,train,0.0727837944009165,0.0278495549813379,6,
calibration,BNB016,train,0.147128172078848,0.0442173622385636,7,
calibration,BNB016,train,0.3292811842014359,0.0687541894091736,8,
calibration,BNB016,train,0.6910456703121868,0.1139881521115994,9,
calibration,BNB016,train,0.9822033351264556,0.3581889537666315,10,
calibration,BNB016,validation,0.0026321186478133,0.0044573211499888,1,
calibration,BNB016,validation,0.0064306595619223,0.0087073007367716,2,
calibration,BNB016,validation,0.0118707312511948,0.0093770931011386,3,
calibration,BNB016,validation,0.0215372495537791,0.0126942438170277,4,
calibration,BNB016,validation,0.0391422489226592,0.0192656391659111,5,
calibration,BNB016,validation,0.0732011368211543,0.0230631437527989,6,
calibration,BNB016,validation,0.1482285371318328,0.0396790013374944,7,
calibration,BNB016,validation,0.3281948102667366,0.0762011173184357,8,
calibration,BNB016,validation,0.6898306187052375,0.1144578313253012,9,
