table_name,model_id,split,row_number,population_pct,y_score,cum_bad_pct,cum_good_pct,ks
ks,BLOG003,validation,20367.0,0.454448088894839,0.0256193382592646,0.8934398934398934,0.4229205529248577,0.4705193405150357
ks,BLOG003,validation,20951.0,0.4674788584688846,0.0256193382592646,0.8974358974358975,0.4366001817573061,0.4608357156785913
ks,BLOG003,validation,21534.0,0.4804873150813307,0.0256193382592646,0.9010989010989012,0.4502798105897546,0.4508190905091465
ks,BLOG003,validation,22117.0,0.4934957716937769,0.0256193382592646,0.9064269064269064,0.4638398622470943,0.4425870441798121
ks,BLOG003,validation,22700.0,0.5065042283062231,0.0256193382592646,0.9090909090909092,0.477591237384608,0.431499671706301
ks,BLOG003,validation,23283.0,0.5195126849186693,0.0256193382592646,0.916083916083916,0.4910317118668388,0.4250522042170772
ks,BLOG003,validation,23866.0,0.5325211415311154,0.0256193382592646,0.9187479187479188,0.5047830870043526,0.4139648317435661
ks,BLOG003,validation,24450.0,0.545551911105161,0.0256193382592646,0.922077922077922,0.5185105467068446,0.4035673753710774
ks,BLOG003,validation,25033.0,0.5585603677176072,0.0218008823492839,0.9254079254079254,0.5322140909743148,0.3931938344336105
ks,BLOG003,validation,25616.0,0.5715688243300533,0.0218008823492839,0.9287379287379288,0.545917635241785,0.3828202934961436
ks,BLOG003,validation,26199.0,0.5845772809424995,0.0218008823492839,0.932067932067932,0.5596211795092553,0.3724467525586767
ks,BLOG003,validation,26782.0,0.5975857375549457,0.0218008823492839,0.9353979353979354,0.5733247237767255,0.3620732116212098
ks,BLOG003,validation,27366.0,0.6106165071289912,0.0218008823492839,0.938061938061938,0.5871000143492611,0.350961923712677
ks,BLOG003,validation,27949.0,0.6236249637414374,0.0179221596504773,0.9393939393939394,0.6009470512268618,0.3384468881670777
ks,BLOG003,validation,28532.0,0.6366334203538836,0.0179221596504773,0.9410589410589412,0.6147701726694409,0.3262887683895001
ks,BLOG003,validation,29115.0,0.6496418769663297,0.0179221596504773,0.9443889443889444,0.6284737169369111,0.3159152274520332
ks,BLOG003,validation,29698.0,0.6626503335787759,0.0179221596504773,0.9477189477189476,0.6421772612043813,0.3055416865145663
ks,BLOG003,validation,30282.0,0.6756811031528215,0.0179221596504773,0.951048951048951,0.6559047209068734,0.2951442301420777
ks,BLOG003,validation,30865.0,0.6886895597652677,0.0179221596504773,0.952047952047952,0.6697756732194958,0.2822722788284562
ks,BLOG003,validation,31448.0,0.7016980163777138,0.0179221596504773,0.9543789543789544,0.6835509637920314,0.270827990586923
ks,BLOG003,validation,32031.0,0.71470647299016,0.0179221596504773,0.957042957042957,0.6973023389295451,0.259740618113412
ks,BLOG003,validation,32614.0,0.7277149296026062,0.0179221596504773,0.9623709623709624,0.7108623905868848,0.2515085717840776
ks,BLOG003,validation,33198.0,0.7407456991766517,0.0179221596504773,0.9653679653679652,0.7246137657243985,0.2407541996435668
ks,BLOG003,validation,33781.0,0.7537541557890979,0.0179221596504773,0.9673659673659674,0.7384129717319559,0.2289529956340115
ks,BLOG003,validation,34364.0,0.7667626124015441,0.0179221596504773,0.9686979686979686,0.7522600086095567,0.2164379600884119
ks,BLOG003,validation,34947.0,0.7797710690139902,0.0119841202090803,0.97002997002997,0.7661070454871574,0.2039229245428127
ks,BLOG003,validation,35530.0,0.7927795256264364,0.0119841202090803,0.972027972027972,0.7799062514947147,0.1921217205332572
ks,BLOG003,validation,36113.0,0.8057879822388826,0.0119841202090803,0.974025974025974,0.793705457502272,0.180320516523702
ks,BLOG003,validation,36697.0,0.8188187518129282,0.0119841202090803,0.9753579753579752,0.8075764098148945,0.1677815655430807
ks,BLOG003,validation,37280.0,0.8318272084253743,0.0119841202090803,0.9773559773559772,0.8213756158224518,0.1559803615335255
ks,BLOG003,validation,37863.0,0.8448356650378205,0.0119841202090803,0.9796869796869796,0.8351509063949873,0.1445360732919923
ks,BLOG003,validation,38446.0,0.8578441216502667,0.0119841202090803,0.981018981018981,0.8489979432725882,0.1320210377463928
ks,BLOG003,validation,39029.0,0.8708525782627128,0.0119841202090803,0.982017982017982,0.8628688955852107,0.1191490864327713
