model_id,feature,coefficient,std_error,z_value,p_value,significance,odds_ratio,actual_direction,expected_direction,direction_check,source,status
RLOG006,NumberOfTime60-89DaysPastDueNotWorse_scaled,-1.9724553346508333,,,,,0.13911486298941209,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,NumberOfDependents_median_scaled,0.06468499082661433,,,,,1.0668229124440018,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,RevolvingUtilization_log_scaled,0.25731196580714166,,,,,1.293448575553836,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,DebtRatio_log_scaled,0.5451943816619386,,,,,1.7249436472036064,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,MonthlyIncome_missing_flag_scaled,0.09391918023963758,,,,,1.098470964169473,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,NumberOfDependents_missing_flag_scaled,-0.0012609111496231962,,,,,0.9987398834648259,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,DebtRatio_high_flag_scaled,-0.11953317706454483,,,,,0.8873345681744516,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,RevolvingUtilization_high_flag_scaled,-0.14035141395257397,,,,,0.8690527844581062,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG006,intercept,-3.184229985448564,,,,,0.041410119922543835,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,RevolvingUtilization_capped_scaled,0.7002873977423563,,,,,2.0143315386256666,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,age_scaled,0.08516593443918297,,,,,1.0888977373436168,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,age_sq_scaled,-0.35663360594615257,,,,,0.7000289371929045,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfTime30-59DaysPastDueNotWorse_scaled,1.1584489783881036,,,,,3.1849894556417206,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,DebtRatio_capped_scaled,-0.8206657669199965,,,,,0.44013852726794633,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,MonthlyIncome_median_scaled,-0.24275355086140077,,,,,0.7844648206297293,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfOpenCreditLinesAndLoans_scaled,0.11208060825513487,,,,,1.1186030256490607,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfTimes90DaysLate_scaled,1.092857521592659,,,,,2.9827852796354235,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberRealEstateLoansOrLines_scaled,0.029663784619196876,,,,,1.03010813752515,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfTime60-89DaysPastDueNotWorse_scaled,-2.131618984859825,,,,,0.11864505373179264,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfDependents_median_scaled,0.06348018867491302,,,,,1.0655383758652026,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,RevolvingUtilization_log_scaled,0.2047665494176406,,,,,1.2272385319688497,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,DebtRatio_log_scaled,0.729156270588288,,,,,2.073330539529558,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,MonthlyIncome_missing_flag_scaled,0.10509847314686852,,,,,1.1108199909102026,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,NumberOfDependents_missing_flag_scaled,-0.0012838525263892456,,,,,0.9987169712596878,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,DebtRatio_high_flag_scaled,-0.0017930853322376643,,,,,0.998208521284856,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,RevolvingUtilization_high_flag_scaled,-0.14328266842896123,,,,,0.8665090995087255,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG007,intercept,-3.1981936376833215,,,,,0.04083590183004921,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,RevolvingUtilization_capped_scaled,0.7080772005711907,,,,,2.0300840590008398,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,age_scaled,0.08690231615486028,,,,,1.0907901219405243,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,age_sq_scaled,-0.35894972146014187,,,,,0.69840946547697,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfTime30-59DaysPastDueNotWorse_scaled,1.1653688118690837,,,,,3.2071054836786477,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,DebtRatio_capped_scaled,-0.8763377802481007,,,,,0.41630472275592095,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,MonthlyIncome_median_scaled,-0.24118707992490662,,,,,0.7856946249468304,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfOpenCreditLinesAndLoans_scaled,0.11140108514010498,,,,,1.1178431672365063,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfTimes90DaysLate_scaled,1.1037825749694696,,,,,3.0155510258898395,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberRealEstateLoansOrLines_scaled,0.02871504114216386,,,,,1.0291312926099276,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfTime60-89DaysPastDueNotWorse_scaled,-2.149255421923785,,,,,0.11657092162082228,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfDependents_median_scaled,0.06331400235356557,,,,,1.0653613126754107,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,RevolvingUtilization_log_scaled,0.1962351717085364,,,,,1.2168130316882173,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,DebtRatio_log_scaled,0.7611054643200802,,,,,2.140641315588317,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,MonthlyIncome_missing_flag_scaled,0.1067502354914218,,,,,1.1126563177129905,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,NumberOfDependents_missing_flag_scaled,-0.0013047958725881496,,,,,0.998696055003433,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,DebtRatio_high_flag_scaled,0.021122485636278575,,,,,1.021347144331178,positive,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,RevolvingUtilization_high_flag_scaled,-0.14372852753294016,,,,,0.8661228446520497,negative,,not_assessed,sklearn_logistic,available_no_pvalues
RLOG008,intercept,-3.1996765649391015,,,,,0.04077539003659414,negative,,not_assessed,sklearn_logistic,available_no_pvalues
