model_id,split,risk_band,applicant_count,default_count,actual_default_rate,min_pd,mean_pd,max_pd,min_percentile,max_percentile,total_applicants,applicant_pct
CAT004,train,High Risk,31372,1399,0.04459390539334438,0.0214221545675498,0.04422121228102409,0.0827158385623028,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
CAT004,train,Very High Risk,15686,2499,0.15931403799566493,0.0827244803305916,0.15210311608305535,0.3202978692287494,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
CAT004,train,Extreme Risk,5229,2619,0.5008605851979346,0.3203461506467118,0.4943026202671069,0.891228053428703,0.9500062157535885,1.0,104573,0.050003346944239906
CAT004,validation,Low Risk,8963,46,0.005132210197478523,0.0053177986726391,0.00822654540532774,0.0104609818239936,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
CAT004,validation,Medium Risk,13445,172,0.012792859799181853,0.0104618035535219,0.014927940311700928,0.0213879005983941,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
CAT004,validation,High Risk,13445,564,0.04194867980661956,0.0213889469856136,0.04447903575479131,0.0827659457144396,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
CAT004,validation,Very High Risk,6723,1121,0.166741038226982,0.0827971239334405,0.15248754351686125,0.3218544444873799,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
CAT004,validation,Extreme Risk,2241,1100,0.4908522980812137,0.3218696877344521,0.49559442344793947,0.8833099510107412,0.9500189660173595,1.0,44817,0.050003346944239906
EASTACK001,train,Low Risk,20914,108,0.005164004972745529,0.003579664449841,0.0072880137915804135,0.0095500536342245,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
EASTACK001,train,Medium Risk,31372,428,0.013642738747928089,0.0095503970233552,0.015107962853382036,0.0237980721954127,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
EASTACK001,train,High Risk,31372,1463,0.04663394109396914,0.0238000531399235,0.05820892294891005,0.1297648195649857,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
EASTACK001,train,Very High Risk,15686,2447,0.15599897998214968,0.1297754816726111,0.23912946870712376,0.4275325817960156,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
EASTACK001,train,Extreme Risk,5229,2560,0.48957735704723654,0.4275915518233552,0.5524075874841351,0.8971987007564111,0.9500062157535885,1.0,104573,0.050003346944239906
EASTACK001,validation,Low Risk,8963,48,0.0053553497712819365,0.003529930612903,0.007265388045191259,0.0095770361512382,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
EASTACK001,validation,Medium Risk,13445,175,0.013015991074748977,0.0095775453515334,0.015096545027120505,0.0236928269220952,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
EASTACK001,validation,High Risk,13445,610,0.04537002603198215,0.0236930828104084,0.058537936167912634,0.1296735964404438,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
EASTACK001,validation,Very High Risk,6723,1085,0.16138628588427786,0.1296741188007849,0.23948322484789805,0.428140676290873,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
EASTACK001,validation,Extreme Risk,2241,1085,0.48415885765283356,0.4281487864132731,0.5525835020530386,0.8929250605397054,0.9500189660173595,1.0,44817,0.050003346944239906
ET001,train,Low Risk,20914,122,0.005833413024768098,0.0165861199176716,0.024849937145837556,0.0294439084916362,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
ET001,train,Medium Risk,31372,476,0.015172765523396659,0.0294439834004858,0.03585836602865261,0.0435047132935984,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
ET001,train,High Risk,31372,1844,0.058778528624250925,0.0435061633554862,0.06707344940038872,0.1066777960009545,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
ET001,train,Very High Risk,15686,2195,0.1399336988397297,0.1066784150048396,0.13702843136394266,0.1668309883640292,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
ET001,train,Extreme Risk,5229,2369,0.4530502964237904,0.1668342795249037,0.21183467709261047,0.5531896329680657,0.9500062157535885,0.9999904373021717,104573,0.050003346944239906
ET001,validation,Low Risk,8963,56,0.006247908066495593,0.0166085697494206,0.0248372691371651,0.0294479884402556,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
ET001,validation,Medium Risk,13445,204,0.015172926738564522,0.0294483949100142,0.03579977159683811,0.0435172535924817,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
ET001,validation,High Risk,13445,770,0.0572703607288955,0.0435181319586023,0.06749269963758049,0.1072261656931884,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
ET001,validation,Very High Risk,6723,938,0.13952104715156924,0.1072273111106051,0.136772989657963,0.1662471143376346,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
ET001,validation,Extreme Risk,2241,1035,0.46184738955823296,0.1662487233673593,0.21286664927264273,0.5528796030005872,0.9500189660173595,1.0,44817,0.050003346944239906
ET002,train,Low Risk,20914,112,0.0053552644161805486,0.0107271813053371,0.01874119378209777,0.0228571900504988,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
ET002,train,Medium Risk,31372,455,0.01450337880912916,0.0228572721894681,0.02931610134998249,0.0381393156829864,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
ET002,train,High Risk,31372,1756,0.05597347953589188,0.0381411857618643,0.06612784004269262,0.1140876647608359,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
ET002,train,Very High Risk,15686,2217,0.14133622338390922,0.114089925941883,0.14767834201883265,0.1912310905515399,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
ET002,train,Extreme Risk,5229,2466,0.47160068846815834,0.191233087798047,0.249243999036678,0.559837608106895,0.9500062157535885,1.0,104573,0.050003346944239906
ET002,validation,Low Risk,8963,52,0.005801628918888765,0.0107638895527791,0.01873659640015298,0.0228704492132697,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
ET002,validation,Medium Risk,13445,192,0.014280401636296021,0.0228705303319344,0.02925891432498464,0.0381257443146198,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
ET002,validation,High Risk,13445,727,0.054072145779100037,0.0381265026712706,0.06669372986698376,0.114924863404398,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
ET002,validation,Very High Risk,6723,964,0.1433883682879667,0.114937588301001,0.14743642257056538,0.1906300036595627,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
ET002,validation,Extreme Risk,2241,1068,0.47657295850066933,0.190642946659611,0.2500109238099208,0.5592277303676243,0.9500189660173595,1.0,44817,0.050003346944239906
ET003,train,Low Risk,20914,104,0.00497274552931051,0.007180404818914,0.0154515618255182,0.0195536087969751,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
ET003,train,Medium Risk,31372,425,0.013547112074461303,0.0195541449138917,0.026260162002166337,0.0359129539190403,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
ET003,train,High Risk,31372,1683,0.05364656381486676,0.0359132722883384,0.06452177228675589,0.1128457254140096,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
ET003,train,Very High Risk,15686,2303,0.14681881932933827,0.1128481856860674,0.1511070981553888,0.2109877734514342,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
ET003,train,Extreme Risk,5229,2491,0.4763817173455728,0.2110052978121905,0.28008591543385186,0.5610481644893733,0.9500062157535885,1.0,104573,0.050003346944239906
ET003,validation,Low Risk,8963,49,0.005466919558183644,0.0072833794105546,0.015455150106304945,0.0195653803957717,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
ET003,validation,Medium Risk,13445,188,0.013982893268873187,0.0195671693310059,0.026194433767600934,0.0358840399984432,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
ET003,validation,High Risk,13445,665,0.049460766084046114,0.0358848963431117,0.06506845155015495,0.1133357683004015,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
ET003,validation,Very High Risk,6723,1030,0.15320541424959094,0.1133577823354574,0.15076082396750815,0.2102752836419089,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
ET003,validation,Extreme Risk,2241,1071,0.4779116465863454,0.2103049251064501,0.2798760565465793,0.5617018565666346,0.9500189660173595,1.0,44817,0.050003346944239906
ET004,train,Low Risk,20914,113,0.005403079277039304,0.0156704238239494,0.022176608006078027,0.0267501031308892,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
ET004,train,Medium Risk,31372,475,0.015140889965574398,0.0267501308210969,0.033657401464155544,0.0427533249139229,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
ET004,train,High Risk,31372,1937,0.06174295550172128,0.0427537051834673,0.06852525858097838,0.1126498044659582,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
ET004,train,Very High Risk,15686,2265,0.14439627693484636,0.1126541966009791,0.14640575537279,0.1757176130480303,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
ET004,train,Extreme Risk,5229,2216,0.42379039969401416,0.1757233952283031,0.19889143821903887,0.2868499231990819,0.9500062157535885,1.0,104573,0.050003346944239906
ET004,validation,Low Risk,8963,53,0.005913198705790472,0.0157627581890399,0.02216960418853005,0.02674577199912,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
ET004,validation,Medium Risk,13445,212,0.01576794347341019,0.0267494089825571,0.03359735692404923,0.0427605592103671,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
ET004,validation,High Risk,13445,819,0.06091483822982521,0.0427651762397405,0.06901449927058623,0.1137622714827318,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
ET004,validation,Very High Risk,6723,944,0.14041350587535326,0.1137791923500394,0.1462046452478573,0.1752848228383358,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
ET004,validation,Extreme Risk,2241,975,0.4350736278447122,0.1752988865973582,0.19811582817628529,0.2881217554419928,0.9500189660173595,1.0,44817,0.050003346944239906
ET005,train,Low Risk,20914,108,0.005164004972745529,0.0848904883258977,0.1387954013602511,0.1720704741058037,9.562697828311323e-06,0.19999426238130302,104573,0.19999426238130302
ET005,train,Medium Risk,31372,461,0.014694632156062731,0.1720749620827549,0.21853564067748169,0.2889745113711967,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
ET005,train,High Risk,31372,1835,0.05849164860385057,0.2889793926765866,0.4351895486558931,0.6216600971837982,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
ET005,train,Very High Risk,15686,2193,0.13980619660844065,0.621743357793231,0.7027120651670049,0.7718563460954628,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
ET005,train,Extreme Risk,5229,2409,0.46069994262765346,0.7718598468712418,0.8199767840121749,0.9410906821863264,0.9500062157535885,1.0,104573,0.050003346944239906
ET005,validation,Low Risk,8963,51,0.0056900591319870575,0.0861096319974385,0.138767305986462,0.1719874680573326,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
ET005,validation,Medium Risk,13445,206,0.015321680922275939,0.1719876442299932,0.21823402832211833,0.2884226238366696,0.20001338777695962,0.4999888435192003,44817,0.29999776870384004
ET005,validation,High Risk,13445,756,0.05622908144291558,0.2884242609793672,0.43696232913419053,0.624406391975673,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
ET005,validation,Very High Risk,6723,964,0.1433883682879667,0.6244095874737249,0.7021964498892709,0.7696726341482837,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
ET005,validation,Extreme Risk,2241,1026,0.4578313253012048,0.7697271046051958,0.8198572843229652,0.941020298631916,0.9500189660173595,1.0,44817,0.050003346944239906
GB001,train,Low Risk,20914,75,0.0035861145644066174,0.0043003209314669,0.007169246321383748,0.0091787902587367,9.562697828311323e-06,0.19998948103238887,104573,0.19999426238130302
GB001,train,Medium Risk,31372,382,0.012176463088104042,0.0091788008202428,0.013850735946804997,0.0220656031700511,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
GB001,train,High Risk,31372,1347,0.04293637638658677,0.022065898949044,0.04509458919540604,0.0836734283888726,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
GB001,train,Very High Risk,15686,2577,0.16428662501593777,0.0836753753767001,0.15706100773671228,0.3328607746638512,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
GB001,train,Extreme Risk,5229,2625,0.5020080321285141,0.3329537403993816,0.4905388178291627,0.8353821287155775,0.9500062157535885,1.0,104573,0.050003346944239906
GB001,validation,Low Risk,8963,48,0.0053553497712819365,0.0043345331375898,0.007167993411013657,0.0091704232989526,2.2312961599393088e-05,0.19999107481536024,44817,0.19999107481536024
GB001,validation,Medium Risk,13445,174,0.01294161398289327,0.0091705693992021,0.013850912819608865,0.0220092665231497,0.20001338777695962,0.4999776870384006,44817,0.29999776870384004
GB001,validation,High Risk,13445,572,0.042543696541465226,0.0220098324931056,0.04520369899560103,0.0840112231970923,0.5000111564807997,0.7999866122230403,44817,0.29999776870384004
GB001,validation,Very High Risk,6723,1121,0.166741038226982,0.0840295081804266,0.15756598468105726,0.3350219510862463,0.8000089251846397,0.9499966530557601,44817,0.15001004083271974
GB001,validation,Extreme Risk,2241,1088,0.4854975457385096,0.3350331839880364,0.4908947385089637,0.8347908676857076,0.9500189660173595,1.0,44817,0.050003346944239906
GB002,train,Low Risk,20914,59,0.0028210767906665392,0.0036863036696935,0.00653909387074127,0.0086026537827298,1.4344046742466985e-05,0.19999426238130302,104573,0.19999426238130302
GB002,train,Medium Risk,31372,338,0.010773938543924519,0.0086031350257912,0.013593307117296446,0.0221789340871221,0.20000382507913134,0.49999521865108587,104573,0.30000095626978285
GB002,train,High Risk,31372,1307,0.04166135407369629,0.0221808819488376,0.044310379634103926,0.0830644950776058,0.5000047813489141,0.7999961749208687,104573,0.30000095626978285
GB002,train,Very High Risk,15686,2629,0.16760168302945302,0.0830668549734744,0.15976239648837948,0.330347850485332,0.800005737618697,0.9499966530557601,104573,0.15000047813489142
GB002,train,Extreme Risk,5229,2673,0.5111876075731497,0.3303709676915268,0.49134934973809696,0.8105866372507373,0.9500062157535885,1.0,104573,0.050003346944239906
