model_id,split,count,mean,std,min,max,p01,p05,p25,p50,p75,p95,p99
BNB014,train,104573,0.23040602940632302,0.32745370850232397,0.0006002974372291,0.999999,0.0013361222415492,0.0026775089119403,0.0118982619424575,0.0526101844239653,0.3176970410885061,0.9948399536413165,0.9999897853964413
BNB014,validation,44817,0.23042766858135771,0.3272873588842732,0.0006002974372291,0.999999,0.0013361222415492,0.0026462497383866,0.0119676758015781,0.0528365957722127,0.3167426368535767,0.9950812752968412,0.9999910865642291
BNB015,train,104573,0.10661676849547375,0.257926063823178,4.45596836407537e-05,0.999999,9.657728157748588e-05,0.0001928008706264,0.0008667039562693,0.0039809230491659,0.0322287934411362,0.9324882765592037,0.9998575683759167
BNB015,validation,44817,0.10675267437719148,0.2582612347635453,4.45596836407537e-05,0.999999,9.657728157748588e-05,0.0001924048161014,0.0008726238807201,0.0039885737557534,0.0321201367357056,0.9349948665879164,0.9998741815780322
BNB016,train,104573,0.23024090028701075,0.32730507488971045,0.0006201901166842,0.999999,0.0013432782099399,0.0026783098220205,0.0119361746506136,0.0527259697135575,0.3168333185033204,0.9948280890325754,0.9999897710506718
BNB016,validation,44817,0.23026161766953332,0.3271426121797122,0.0006201901166842,0.999999,0.0013432782099399,0.0026728216460813,0.0120167939934536,0.0528223325264229,0.3160785250614932,0.9950324431021554,0.9999909642930528
BNB017,train,104573,0.10644962536200303,0.2577566363480957,4.697641922286147e-05,0.999999,9.742342626577933e-05,0.0001928680942011,0.0008712225130559,0.003966556880624,0.0321772321089649,0.9321270520974559,0.99985615792947
BNB017,validation,44817,0.10658734539113464,0.2580942225161236,4.697641922286147e-05,0.999999,9.742342626577933e-05,0.0001928680942011,0.0008715923143795,0.003974404368403,0.0321060010886592,0.9340216770638711,0.9998718397959787
BNB018,train,104573,0.2299596998172086,0.3270576772907169,0.0006538062876123,0.999999,0.0013550323011347,0.002679241341743,0.0119977108419998,0.0525449747737548,0.3164753298281953,0.9947985559251451,0.9999896697437364
BNB018,validation,44817,0.2299789017143304,0.3269016749671533,0.0006538062876123,0.999999,0.0013550323011347,0.002679241341743,0.0120027466851241,0.0526438507828777,0.3159802203890314,0.9949532223514106,0.9999907960969034
CAT001,train,104573,0.06695081337996035,0.11633079861080374,0.0050509810896722,0.9286719834320796,0.006319266015109648,0.0071496311752516,0.0115111880011642,0.0212628224279559,0.0648131207452114,0.3197361415637668,0.6119637521485862
CAT001,validation,44817,0.06711496938053269,0.11638989157637043,0.0052726172864317,0.8936616367923026,0.00630565085193002,0.0071744147119769,0.0115209290924261,0.0212574961812202,0.0651494374649417,0.3220522817564391,0.6076911882212173
CAT002,train,104573,0.06694065755131563,0.11676551293542303,0.0038110229121379,0.9273091713581582,0.005394335632364252,0.00635094264418178,0.0109195285182342,0.0214665640273962,0.0644207727760512,0.3241745893491595,0.6084367528095996
CAT002,validation,44817,0.06712243299630376,0.11678329643682203,0.0039107210056367,0.9273956974963912,0.005376454575778368,0.00637765102269254,0.010911043940411,0.0213832952182766,0.0646201611655218,0.32583285360311437,0.6065436924124881
CAT003,train,104573,0.06694604272914151,0.11602789148187072,0.0049546106347867,0.9183888586594596,0.0061705077831980685,0.00704364292621878,0.0115364742764661,0.0213547932774836,0.0647813621124612,0.321476462432061,0.607896074896053
CAT003,validation,44817,0.06716042558430455,0.11622386296401803,0.0052143689361996,0.8979680515962231,0.006141322712801892,0.00704925955769732,0.0115208101162309,0.0213756839304831,0.0649427877193732,0.32319646257908813,0.6039375884310934
CAT004,train,104573,0.0669352267498348,0.115605500062652,0.0052915475938915,0.891228053428703,0.006399188315889048,0.00722854365435272,0.0117679111392373,0.0214221545675498,0.0649665655523357,0.3203171817959341,0.6085928801442456
CAT004,validation,44817,0.06712323845176231,0.11575229278944127,0.0053177986726391,0.8833099510107412,0.006378345055772532,0.00723816535467256,0.0117730325650426,0.0213889469856136,0.0652149248585094,0.3218574931367943,0.6046031019674398
