model_id,model_family,feature,importance,importance_normalized,importance_type,rank,status
BNB004,naive_bayes,RevolvingUtilization_final_bin_50-75%,0.4891063451043207,0.01326966921052779,naive_bayes_log_probability_difference,22.0,available
BNB004,naive_bayes,RevolvingUtilization_final_bin_75-100%,1.14827611849406,0.031153233662333822,naive_bayes_log_probability_difference,12.0,available
BNB004,naive_bayes,RevolvingUtilization_final_bin_=0,0.8661336145077252,0.023498584043486325,naive_bayes_log_probability_difference,15.0,available
BNB004,naive_bayes,age_final_bin_v2_21-39,0.4914671579185139,0.013333719095437046,naive_bayes_log_probability_difference,21.0,available
BNB004,naive_bayes,age_final_bin_v2_40-49,0.2463576982020843,0.006683792175935558,naive_bayes_log_probability_difference,29.0,available
BNB004,naive_bayes,age_final_bin_v2_50-59,0.02644516975331701,0.0007174690297013518,naive_bayes_log_probability_difference,44.0,available
BNB004,naive_bayes,age_final_bin_v2_60-69,0.6671770018620959,0.01810080406479578,naive_bayes_log_probability_difference,18.0,available
BNB004,naive_bayes,age_final_bin_v2_70+,1.098031899257136,0.029790086003979456,naive_bayes_log_probability_difference,13.0,available
BNB004,naive_bayes,MonthlyIncome_final_bin_0-5000,0.2669291249728438,0.007241903987750945,naive_bayes_log_probability_difference,28.0,available
BNB004,naive_bayes,MonthlyIncome_final_bin_10000+,0.4384589062265336,0.011895582026839109,naive_bayes_log_probability_difference,23.0,available
BNB004,naive_bayes,MonthlyIncome_final_bin_5000-10000,0.14206558257899182,0.0038543014334072017,naive_bayes_log_probability_difference,41.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_0-0.20,0.08008220049693282,0.002172665149168753,naive_bayes_log_probability_difference,43.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_0.20-0.40,0.1770286381633639,0.004802864433739899,naive_bayes_log_probability_difference,37.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_0.40-0.60,0.16347775895026562,0.004435223149856577,naive_bayes_log_probability_difference,39.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_0.60-1.00,0.5036339069014701,0.01366380832038243,naive_bayes_log_probability_difference,20.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_1.00-2.00,0.725645463896794,0.01968707902976943,naive_bayes_log_probability_difference,16.0,available
BNB004,naive_bayes,DebtRatio_explicit_bin_2.00+,0.22180534361538395,0.006017676050135536,naive_bayes_log_probability_difference,33.0,available
BNB004,naive_bayes,NumberOfDependents_final_bin_0,0.15902763965332944,0.004314489465640859,naive_bayes_log_probability_difference,40.0,available
BNB004,naive_bayes,NumberOfDependents_final_bin_1,0.12688708058177234,0.003442502031026767,naive_bayes_log_probability_difference,42.0,available
BNB004,naive_bayes,NumberOfDependents_final_bin_2,0.1977987747443768,0.005366367329677057,naive_bayes_log_probability_difference,36.0,available
BNB004,naive_bayes,NumberOfDependents_final_bin_3+,0.36496909303786484,0.009901771230642792,naive_bayes_log_probability_difference,26.0,available
BNB004,naive_bayes,RealEstateLoans_final_bin_0,0.24586499102080062,0.0066704248144635,naive_bayes_log_probability_difference,30.0,available
BNB004,naive_bayes,RealEstateLoans_final_bin_1-2,0.2321912487246891,0.0062994502013643755,naive_bayes_log_probability_difference,32.0,available
BNB004,naive_bayes,RealEstateLoans_final_bin_3+,0.21751921541820618,0.005901391516230473,naive_bayes_log_probability_difference,34.0,available
BNB004,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_0,0.5245527184772758,0.014231344833999106,naive_bayes_log_probability_difference,19.0,available
BNB004,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_1,0.8795569615970731,0.02386276532503514,naive_bayes_log_probability_difference,14.0,available
BNB004,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_2,1.6000951458902648,0.04341128162384874,naive_bayes_log_probability_difference,10.0,available
BNB004,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+,2.2391931823784796,0.06075029106869169,naive_bayes_log_probability_difference,5.0,available
BNB004,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_0,0.2830420850127773,0.007679055645815748,naive_bayes_log_probability_difference,27.0,available
BNB004,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_1,1.8392669911742132,0.04990011846507313,naive_bayes_log_probability_difference,8.0,available
BNB004,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_2,2.5348317592100846,0.06877109505067615,naive_bayes_log_probability_difference,4.0,available
BNB004,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+,3.012116833457222,0.08172004800901667,naive_bayes_log_probability_difference,2.0,available
BNB004,naive_bayes,NumberOfTimes90DaysLate_final_bin_0,0.3898713292524274,0.010577379798139887,naive_bayes_log_probability_difference,25.0,available
BNB004,naive_bayes,NumberOfTimes90DaysLate_final_bin_1,1.9647686704155252,0.053305033951382697,naive_bayes_log_probability_difference,7.0,available
BNB004,naive_bayes,NumberOfTimes90DaysLate_final_bin_2,2.672613355692593,0.07250917006630765,naive_bayes_log_probability_difference,3.0,available
BNB004,naive_bayes,NumberOfTimes90DaysLate_final_bin_3+,3.0767698957418306,0.0834741138855929,naive_bayes_log_probability_difference,1.0,available
BNB005,naive_bayes,MonthlyIncome_missing_flag_bin,0.2057610768308944,0.0055825541949922125,naive_bayes_log_probability_difference,35.0,available
BNB005,naive_bayes,DebtRatio_high_flag_bin,0.2352050821582612,0.006381406718459297,naive_bayes_log_probability_difference,31.0,available
BNB005,naive_bayes,NumberOfDependents_missing_flag_bin,0.3936094039051934,0.010679113187015539,naive_bayes_log_probability_difference,24.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_0-5%,1.6198940504192478,0.04394974241917993,naive_bayes_log_probability_difference,9.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_100%+,2.0704555983936235,0.05617403818243418,naive_bayes_log_probability_difference,6.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_15-30%,0.6888779932202569,0.018690117636049143,naive_bayes_log_probability_difference,17.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_30-50%,0.17554606265895512,0.004762783241635779,naive_bayes_log_probability_difference,38.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_5-15%,1.155759158037192,0.031357184922801845,naive_bayes_log_probability_difference,11.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_50-75%,0.4891366285941583,0.013270885727949643,naive_bayes_log_probability_difference,22.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_75-100%,1.1482754366416614,0.03115414224381593,naive_bayes_log_probability_difference,12.0,available
BNB005,naive_bayes,RevolvingUtilization_final_bin_=0,0.8659245089638841,0.023493610037994717,naive_bayes_log_probability_difference,15.0,available
BNB005,naive_bayes,age_final_bin_v2_21-39,0.49147264026758286,0.013334264633075342,naive_bayes_log_probability_difference,21.0,available
BNB005,naive_bayes,age_final_bin_v2_40-49,0.24636697221205228,0.006684242692607335,naive_bayes_log_probability_difference,29.0,available
BNB005,naive_bayes,age_final_bin_v2_50-59,0.02642939110378606,0.0007170622862689914,naive_bayes_log_probability_difference,44.0,available
BNB005,naive_bayes,age_final_bin_v2_60-69,0.6671229040113795,0.01809987497987729,naive_bayes_log_probability_difference,18.0,available
BNB005,naive_bayes,age_final_bin_v2_70+,1.0978912330822146,0.029787156070948565,naive_bayes_log_probability_difference,13.0,available
BNB005,naive_bayes,MonthlyIncome_final_bin_0-5000,0.2669294102094586,0.007242127236514681,naive_bayes_log_probability_difference,28.0,available
BNB005,naive_bayes,MonthlyIncome_final_bin_10000+,0.4383882148668352,0.011894018079771926,naive_bayes_log_probability_difference,23.0,available
BNB005,naive_bayes,MonthlyIncome_final_bin_5000-10000,0.14206365802377263,0.0038543639169829266,naive_bayes_log_probability_difference,41.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_0-0.20,0.08006975586587295,0.00217239216661174,naive_bayes_log_probability_difference,43.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_0.20-0.40,0.1770110127107083,0.004802529160459823,naive_bayes_log_probability_difference,37.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_0.40-0.60,0.1635034961801356,0.004436053419600203,naive_bayes_log_probability_difference,39.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_0.60-1.00,0.5036673273494543,0.013665121676467804,naive_bayes_log_probability_difference,20.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_1.00-2.00,0.72574821803037,0.019690452740016184,naive_bayes_log_probability_difference,16.0,available
BNB005,naive_bayes,DebtRatio_explicit_bin_2.00+,0.22177872655355468,0.006017132974566946,naive_bayes_log_probability_difference,33.0,available
BNB005,naive_bayes,NumberOfDependents_final_bin_0,0.1590280250529652,0.004314628315783871,naive_bayes_log_probability_difference,40.0,available
BNB005,naive_bayes,NumberOfDependents_final_bin_1,0.12690686925842876,0.0034431413669856726,naive_bayes_log_probability_difference,42.0,available
BNB005,naive_bayes,NumberOfDependents_final_bin_2,0.19782726584209342,0.005367300024961761,naive_bayes_log_probability_difference,36.0,available
BNB005,naive_bayes,NumberOfDependents_final_bin_3+,0.3650071310207217,0.009903097912713935,naive_bayes_log_probability_difference,26.0,available
BNB005,naive_bayes,RealEstateLoans_final_bin_0,0.24586560775449584,0.006670640050655515,naive_bayes_log_probability_difference,30.0,available
BNB005,naive_bayes,RealEstateLoans_final_bin_1-2,0.23218957059179957,0.006299592135231619,naive_bayes_log_probability_difference,32.0,available
BNB005,naive_bayes,RealEstateLoans_final_bin_3+,0.2175855668687836,0.005903367331671671,naive_bayes_log_probability_difference,34.0,available
BNB005,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_0,0.524552590323168,0.014231764863912063,naive_bayes_log_probability_difference,19.0,available
BNB005,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_1,0.8795685456509572,0.023863789740673116,naive_bayes_log_probability_difference,14.0,available
BNB005,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_2,1.6001203364474073,0.04341325694007837,naive_bayes_log_probability_difference,10.0,available
BNB005,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+,2.2391975745663855,0.06075221808634635,naive_bayes_log_probability_difference,5.0,available
BNB005,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_0,0.2830460544668938,0.0076793918610699174,naive_bayes_log_probability_difference,27.0,available
BNB005,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_1,1.8392758102172104,0.049901842701350514,naive_bayes_log_probability_difference,8.0,available
BNB005,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_2,2.5348310665713205,0.06877312279967426,naive_bayes_log_probability_difference,4.0,available
BNB005,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+,3.012024867839008,0.08171998475297068,naive_bayes_log_probability_difference,2.0,available
BNB005,naive_bayes,NumberOfTimes90DaysLate_final_bin_0,0.389874193734709,0.010577772284607876,naive_bayes_log_probability_difference,25.0,available
BNB005,naive_bayes,NumberOfTimes90DaysLate_final_bin_1,1.9647751368069013,0.05330679568328778,naive_bayes_log_probability_difference,7.0,available
BNB005,naive_bayes,NumberOfTimes90DaysLate_final_bin_2,2.672596512930429,0.0725108708827536,naive_bayes_log_probability_difference,3.0,available
BNB005,naive_bayes,NumberOfTimes90DaysLate_final_bin_3+,3.0767129042220898,0.0834750517191733,naive_bayes_log_probability_difference,1.0,available
BNB006,naive_bayes,MonthlyIncome_missing_flag_bin,0.2057610768308944,0.0055825541949922125,naive_bayes_log_probability_difference,35.0,available
BNB006,naive_bayes,DebtRatio_high_flag_bin,0.2352050821582612,0.006381406718459297,naive_bayes_log_probability_difference,31.0,available
BNB006,naive_bayes,NumberOfDependents_missing_flag_bin,0.3936094039051934,0.010679113187015539,naive_bayes_log_probability_difference,24.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_0-5%,1.6198940504192478,0.04394974241917993,naive_bayes_log_probability_difference,9.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_100%+,2.0704555983936235,0.05617403818243418,naive_bayes_log_probability_difference,6.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_15-30%,0.6888779932202569,0.018690117636049143,naive_bayes_log_probability_difference,17.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_30-50%,0.17554606265895512,0.004762783241635779,naive_bayes_log_probability_difference,38.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_5-15%,1.155759158037192,0.031357184922801845,naive_bayes_log_probability_difference,11.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_50-75%,0.4891366285941583,0.013270885727949643,naive_bayes_log_probability_difference,22.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_75-100%,1.1482754366416614,0.03115414224381593,naive_bayes_log_probability_difference,12.0,available
BNB006,naive_bayes,RevolvingUtilization_final_bin_=0,0.8659245089638841,0.023493610037994717,naive_bayes_log_probability_difference,15.0,available
BNB006,naive_bayes,age_final_bin_v2_21-39,0.49147264026758286,0.013334264633075342,naive_bayes_log_probability_difference,21.0,available
BNB006,naive_bayes,age_final_bin_v2_40-49,0.24636697221205228,0.006684242692607335,naive_bayes_log_probability_difference,29.0,available
BNB006,naive_bayes,age_final_bin_v2_50-59,0.02642939110378606,0.0007170622862689914,naive_bayes_log_probability_difference,44.0,available
BNB006,naive_bayes,age_final_bin_v2_60-69,0.6671229040113795,0.01809987497987729,naive_bayes_log_probability_difference,18.0,available
BNB006,naive_bayes,age_final_bin_v2_70+,1.0978912330822146,0.029787156070948565,naive_bayes_log_probability_difference,13.0,available
BNB006,naive_bayes,MonthlyIncome_final_bin_0-5000,0.2669294102094586,0.007242127236514681,naive_bayes_log_probability_difference,28.0,available
BNB006,naive_bayes,MonthlyIncome_final_bin_10000+,0.4383882148668352,0.011894018079771926,naive_bayes_log_probability_difference,23.0,available
BNB006,naive_bayes,MonthlyIncome_final_bin_5000-10000,0.14206365802377263,0.0038543639169829266,naive_bayes_log_probability_difference,41.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_0-0.20,0.08006975586587295,0.00217239216661174,naive_bayes_log_probability_difference,43.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_0.20-0.40,0.1770110127107083,0.004802529160459823,naive_bayes_log_probability_difference,37.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_0.40-0.60,0.1635034961801356,0.004436053419600203,naive_bayes_log_probability_difference,39.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_0.60-1.00,0.5036673273494543,0.013665121676467804,naive_bayes_log_probability_difference,20.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_1.00-2.00,0.72574821803037,0.019690452740016184,naive_bayes_log_probability_difference,16.0,available
BNB006,naive_bayes,DebtRatio_explicit_bin_2.00+,0.22177872655355468,0.006017132974566946,naive_bayes_log_probability_difference,33.0,available
BNB006,naive_bayes,NumberOfDependents_final_bin_0,0.1590280250529652,0.004314628315783871,naive_bayes_log_probability_difference,40.0,available
BNB006,naive_bayes,NumberOfDependents_final_bin_1,0.12690686925842876,0.0034431413669856726,naive_bayes_log_probability_difference,42.0,available
BNB006,naive_bayes,NumberOfDependents_final_bin_2,0.19782726584209342,0.005367300024961761,naive_bayes_log_probability_difference,36.0,available
BNB006,naive_bayes,NumberOfDependents_final_bin_3+,0.3650071310207217,0.009903097912713935,naive_bayes_log_probability_difference,26.0,available
BNB006,naive_bayes,RealEstateLoans_final_bin_0,0.24586560775449584,0.006670640050655515,naive_bayes_log_probability_difference,30.0,available
BNB006,naive_bayes,RealEstateLoans_final_bin_1-2,0.23218957059179957,0.006299592135231619,naive_bayes_log_probability_difference,32.0,available
BNB006,naive_bayes,RealEstateLoans_final_bin_3+,0.2175855668687836,0.005903367331671671,naive_bayes_log_probability_difference,34.0,available
BNB006,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_0,0.524552590323168,0.014231764863912063,naive_bayes_log_probability_difference,19.0,available
BNB006,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_1,0.8795685456509572,0.023863789740673116,naive_bayes_log_probability_difference,14.0,available
BNB006,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_2,1.6001203364474073,0.04341325694007837,naive_bayes_log_probability_difference,10.0,available
BNB006,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+,2.2391975745663855,0.06075221808634635,naive_bayes_log_probability_difference,5.0,available
BNB006,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_0,0.2830460544668938,0.0076793918610699174,naive_bayes_log_probability_difference,27.0,available
BNB006,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_1,1.8392758102172104,0.049901842701350514,naive_bayes_log_probability_difference,8.0,available
BNB006,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_2,2.5348310665713205,0.06877312279967426,naive_bayes_log_probability_difference,4.0,available
BNB006,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+,3.012024867839008,0.08171998475297068,naive_bayes_log_probability_difference,2.0,available
BNB006,naive_bayes,NumberOfTimes90DaysLate_final_bin_0,0.389874193734709,0.010577772284607876,naive_bayes_log_probability_difference,25.0,available
BNB006,naive_bayes,NumberOfTimes90DaysLate_final_bin_1,1.9647751368069013,0.05330679568328778,naive_bayes_log_probability_difference,7.0,available
BNB006,naive_bayes,NumberOfTimes90DaysLate_final_bin_2,2.672596512930429,0.0725108708827536,naive_bayes_log_probability_difference,3.0,available
BNB006,naive_bayes,NumberOfTimes90DaysLate_final_bin_3+,3.0767129042220898,0.0834750517191733,naive_bayes_log_probability_difference,1.0,available
BNB007,naive_bayes,MonthlyIncome_missing_flag_bin,0.2056759667234198,0.0055807430024564005,naive_bayes_log_probability_difference,35.0,available
BNB007,naive_bayes,DebtRatio_high_flag_bin,0.23511468499164057,0.006379523353869967,naive_bayes_log_probability_difference,31.0,available
BNB007,naive_bayes,NumberOfDependents_missing_flag_bin,0.3924903954862069,0.010649703332069377,naive_bayes_log_probability_difference,24.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_0-5%,1.6195266411514595,0.043943695094194844,naive_bayes_log_probability_difference,9.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_100%+,2.0704925572634094,0.05618005367697685,naive_bayes_log_probability_difference,6.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_15-30%,0.6885979702104432,0.018684187389406016,naive_bayes_log_probability_difference,17.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_30-50%,0.17536247373087033,0.004758226805774688,naive_bayes_log_probability_difference,38.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_5-15%,1.155439721347883,0.03135131557856501,naive_bayes_log_probability_difference,11.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_50-75%,0.48922746589489474,0.013274534698426307,naive_bayes_log_probability_difference,22.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_75-100%,1.1482733907984723,0.031156866758393943,naive_bayes_log_probability_difference,12.0,available
BNB007,naive_bayes,RevolvingUtilization_final_bin_=0,0.8652975060729231,0.023478693592592574,naive_bayes_log_probability_difference,15.0,available
BNB007,naive_bayes,age_final_bin_v2_21-39,0.49148908586597706,0.013335900739529234,naive_bayes_log_probability_difference,21.0,available
BNB007,naive_bayes,age_final_bin_v2_40-49,0.2463947917988687,0.006685594005362527,naive_bayes_log_probability_difference,29.0,available
BNB007,naive_bayes,age_final_bin_v2_50-59,0.026382059754401332,0.0007158419999685698,naive_bayes_log_probability_difference,44.0,available
BNB007,naive_bayes,age_final_bin_v2_60-69,0.6669606385337543,0.018097087256754688,naive_bayes_log_probability_difference,18.0,available
BNB007,naive_bayes,age_final_bin_v2_70+,1.0974693824004502,0.029778367758823112,naive_bayes_log_probability_difference,13.0,available
BNB007,naive_bayes,MonthlyIncome_final_bin_0-5000,0.2669302658089734,0.00724279670001731,naive_bayes_log_probability_difference,28.0,available
BNB007,naive_bayes,MonthlyIncome_final_bin_10000+,0.438176185943953,0.011889326315106627,naive_bayes_log_probability_difference,23.0,available
BNB007,naive_bayes,MonthlyIncome_final_bin_5000-10000,0.1420578847068832,0.003854551208152525,naive_bayes_log_probability_difference,41.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_0-0.20,0.08003242527947929,0.0021715731033790783,naive_bayes_log_probability_difference,43.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_0.20-0.40,0.17695814158751144,0.004801523124576823,naive_bayes_log_probability_difference,37.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_0.40-0.60,0.1635806982828596,0.0044385440448986135,naive_bayes_log_probability_difference,39.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_0.60-1.00,0.5037675733193296,0.013669061118097877,naive_bayes_log_probability_difference,20.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_1.00-2.00,0.7260563728107368,0.019700571177580423,naive_bayes_log_probability_difference,16.0,available
BNB007,naive_bayes,DebtRatio_explicit_bin_2.00+,0.22169888485047107,0.006015503512597671,naive_bayes_log_probability_difference,33.0,available
BNB007,naive_bayes,NumberOfDependents_final_bin_0,0.15902918115810394,0.004315044699062558,naive_bayes_log_probability_difference,40.0,available
BNB007,naive_bayes,NumberOfDependents_final_bin_1,0.1269662287938944,0.003445059255963725,naive_bayes_log_probability_difference,42.0,available
BNB007,naive_bayes,NumberOfDependents_final_bin_2,0.19791272789446435,0.005370097872345738,naive_bayes_log_probability_difference,36.0,available
BNB007,naive_bayes,NumberOfDependents_final_bin_3+,0.36512122676465175,0.009907077446998112,naive_bayes_log_probability_difference,26.0,available
BNB007,naive_bayes,RealEstateLoans_final_bin_0,0.24586745778495356,0.0066712855003145275,naive_bayes_log_probability_difference,30.0,available
BNB007,naive_bayes,RealEstateLoans_final_bin_1-2,0.23218453647525195,0.006300017682451471,naive_bayes_log_probability_difference,32.0,available
BNB007,naive_bayes,RealEstateLoans_final_bin_3+,0.21778457697727927,0.0059092939898188115,naive_bayes_log_probability_difference,34.0,available
BNB007,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_0,0.5245522058136753,0.014233024395865905,naive_bayes_log_probability_difference,19.0,available
BNB007,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_1,0.8796032937806713,0.023866862059314802,naive_bayes_log_probability_difference,14.0,available
BNB007,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_2,1.6001958906835672,0.04341918096585728,naive_bayes_log_probability_difference,10.0,available
BNB007,naive_bayes,NumberOfTime30-59DaysPastDueNotWorse_final_bin_3+,2.239210742760852,0.06075799658446376,naive_bayes_log_probability_difference,5.0,available
BNB007,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_0,0.2830579621889129,0.007680400228285254,naive_bayes_log_probability_difference,27.0,available
BNB007,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_1,1.8393022608249368,0.04990701337169011,naive_bayes_log_probability_difference,8.0,available
BNB007,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_2,2.534828970740449,0.06877920287063236,naive_bayes_log_probability_difference,4.0,available
BNB007,naive_bayes,NumberOfTime60-89DaysPastDueNotWorse_final_bin_3+,3.01174917093726,0.08171979633120702,naive_bayes_log_probability_difference,2.0,available
BNB007,naive_bayes,NumberOfTimes90DaysLate_final_bin_0,0.38988278667860676,0.010578949345407788,naive_bayes_log_probability_difference,25.0,available
BNB007,naive_bayes,NumberOfTimes90DaysLate_final_bin_1,1.9647945299679277,0.0533120786986658,naive_bayes_log_probability_difference,7.0,available
BNB007,naive_bayes,NumberOfTimes90DaysLate_final_bin_2,2.672545989849815,0.07251597048114887,naive_bayes_log_probability_difference,3.0,available
BNB007,naive_bayes,NumberOfTimes90DaysLate_final_bin_3+,3.0765419835385313,0.08347786287293506,naive_bayes_log_probability_difference,1.0,available
BNB008,naive_bayes,MonthlyIncome_missing_flag_bin,0.2056759667234198,0.0055807430024564005,naive_bayes_log_probability_difference,35.0,available
BNB008,naive_bayes,DebtRatio_high_flag_bin,0.23511468499164057,0.006379523353869967,naive_bayes_log_probability_difference,31.0,available
BNB008,naive_bayes,NumberOfDependents_missing_flag_bin,0.3924903954862069,0.010649703332069377,naive_bayes_log_probability_difference,24.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_0-5%,1.6195266411514595,0.043943695094194844,naive_bayes_log_probability_difference,9.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_100%+,2.0704925572634094,0.05618005367697685,naive_bayes_log_probability_difference,6.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_15-30%,0.6885979702104432,0.018684187389406016,naive_bayes_log_probability_difference,17.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_30-50%,0.17536247373087033,0.004758226805774688,naive_bayes_log_probability_difference,38.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_5-15%,1.155439721347883,0.03135131557856501,naive_bayes_log_probability_difference,11.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_50-75%,0.48922746589489474,0.013274534698426307,naive_bayes_log_probability_difference,22.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_75-100%,1.1482733907984723,0.031156866758393943,naive_bayes_log_probability_difference,12.0,available
BNB008,naive_bayes,RevolvingUtilization_final_bin_=0,0.8652975060729231,0.023478693592592574,naive_bayes_log_probability_difference,15.0,available
BNB008,naive_bayes,age_final_bin_v2_21-39,0.49148908586597706,0.013335900739529234,naive_bayes_log_probability_difference,21.0,available
BNB008,naive_bayes,age_final_bin_v2_40-49,0.2463947917988687,0.006685594005362527,naive_bayes_log_probability_difference,29.0,available
BNB008,naive_bayes,age_final_bin_v2_50-59,0.026382059754401332,0.0007158419999685698,naive_bayes_log_probability_difference,44.0,available
BNB008,naive_bayes,age_final_bin_v2_60-69,0.6669606385337543,0.018097087256754688,naive_bayes_log_probability_difference,18.0,available
BNB008,naive_bayes,age_final_bin_v2_70+,1.0974693824004502,0.029778367758823112,naive_bayes_log_probability_difference,13.0,available
BNB008,naive_bayes,MonthlyIncome_final_bin_0-5000,0.2669302658089734,0.00724279670001731,naive_bayes_log_probability_difference,28.0,available
BNB008,naive_bayes,MonthlyIncome_final_bin_10000+,0.438176185943953,0.011889326315106627,naive_bayes_log_probability_difference,23.0,available
BNB008,naive_bayes,MonthlyIncome_final_bin_5000-10000,0.1420578847068832,0.003854551208152525,naive_bayes_log_probability_difference,41.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_0-0.20,0.08003242527947929,0.0021715731033790783,naive_bayes_log_probability_difference,43.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_0.20-0.40,0.17695814158751144,0.004801523124576823,naive_bayes_log_probability_difference,37.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_0.40-0.60,0.1635806982828596,0.0044385440448986135,naive_bayes_log_probability_difference,39.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_0.60-1.00,0.5037675733193296,0.013669061118097877,naive_bayes_log_probability_difference,20.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_1.00-2.00,0.7260563728107368,0.019700571177580423,naive_bayes_log_probability_difference,16.0,available
BNB008,naive_bayes,DebtRatio_explicit_bin_2.00+,0.22169888485047107,0.006015503512597671,naive_bayes_log_probability_difference,33.0,available
BNB008,naive_bayes,NumberOfDependents_final_bin_0,0.15902918115810394,0.004315044699062558,naive_bayes_log_probability_difference,40.0,available
BNB008,naive_bayes,NumberOfDependents_final_bin_1,0.1269662287938944,0.003445059255963725,naive_bayes_log_probability_difference,42.0,available
